id,sequence_number,cue_number,name,fade,delay,trigger,command,part,is_main_cue_list,fixture_ids,fixture_details,references,value_count,source_file
cue:0:74:patch666_main_sequences.xml:75,0,74,follow,2,,Follow,,,True,65,65,,3,exports\patch666_main_sequences.xml
cue:0:75:patch666_main_sequences.xml:76,0,75,BUM do piana,1,,,,,True,1 2 3 4 5 6,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100,,8,exports\patch666_main_sequences.xml
cue:0:76:patch666_main_sequences.xml:77,0,76,ondra zachazi,15,,,,,True,4 6 31 32 1 2 3 5 7 8 9 10 11 12,4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 9 || 10 || 11 || 12,,99,exports\patch666_main_sequences.xml
cue:0:77:patch666_main_sequences.xml:78,0,77,sunda lampion,2,,,,,True,2 4 5 6 222 21 22 23 24 31 32 25 26 27 28,2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 26 | Sp30012 6 | 4 Sixpar 300 12 Channel || 27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel,,62,exports\patch666_main_sequences.xml
cue:0:78:patch666_main_sequences.xml:79,0,78,jdou dopredu,8,,,,,True,1 2 3 222 51 52 53 54,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54,,121,exports\patch666_main_sequences.xml
cue:0:79:patch666_main_sequences.xml:80,0,79,ona bouchne do zarovk,4,,,,,True,2 222 31 32,2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491,,50,exports\patch666_main_sequences.xml
cue:0:80:patch666_main_sequences.xml:81,0,80,vana,8,,,,,True,6 31 32 51 52 53 54,6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54,,57,exports\patch666_main_sequences.xml
cue:0:81:patch666_main_sequences.xml:82,0,81,ondra spadne,4,,,,,True,2 222 51 52 53 54 87,2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54 || 87,,24,exports\patch666_main_sequences.xml
cue:0:82:patch666_main_sequences.xml:83,0,82,ondra nohama na zemi dela preslapovackynatalka jde,5,,,,,True,21 22 23 24 31 32 25 26 27 28 86 85 84 83 82 81,21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 26 | Sp30012 6 | 4 Sixpar 300 12 Channel || 27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel || 86 || 85 || 84 || 83 || 82 || 81,,44,exports\patch666_main_sequences.xml
cue:0:83:patch666_main_sequences.xml:84,0,83,prestavba,7,,,,,True,6 21 22 23 24 25 26 27 28 87 86 85 84 83 82 81,6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 26 | Sp30012 6 | 4 Sixpar 300 12 Channel || 27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel || 87 || 86 || 85 || 84 || 83 || 82 || 81,,45,exports\patch666_main_sequences.xml
cue:0:84:patch666_main_sequences.xml:85,0,84,zarovka off,4,,,,,True,87,87,,4,exports\patch666_main_sequences.xml
cue:0:85:patch666_main_sequences.xml:86,0,85,UKRAJINA,6,,,,,True,1 2 3 4 5 6 222 21 22 23 24 25 26 27 28 87 86 85 84 83 82 81,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 26 | Sp30012 6 | 4 Sixpar 300 12 Channel || 27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel || 87 || 86 || 85 || 84 || 83 || 82 || 81,,182,exports\patch666_main_sequences.xml
cue:0:86:patch666_main_sequences.xml:87,0,86,vsude zluta,5,,,,,True,1 2 3 4 5 6 222 31 32 33 34 35 36 37 38 86 85 84 83 82 81 44 43 42 41 40 39,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 33 || 34 || 35 || 36 || 37 || 38 || 86 || 85 || 84 || 83 || 82 || 81 || 44 || 43 | RPointe1 3 | 10 Robin Pointe Mode 1 | 6.154 || 42 | RPointe1 2 | 10 Robin Pointe Mode 1 | 6.130 || 41 | RPointe1 1 | 10 Robin Pointe Mode 1 | 6.106 || 40 || 39,,165,exports\patch666_main_sequences.xml
cue:0:87:patch666_main_sequences.xml:88,0,87,otevre dvere,3,,,,,True,51 52 53 54 86 85 84 83 82 81,51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54 || 86 || 85 || 84 || 83 || 82 || 81,,14,exports\patch666_main_sequences.xml
cue:0:88:patch666_main_sequences.xml:89,0,88,hned jak vylezou z domecku,8,,,,,True,1 2 3 4 5 6 222 31 32 33 34 35 36 37 38 44 43 42 41 40 39,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 33 || 34 || 35 || 36 || 37 || 38 || 44 || 43 | RPointe1 3 | 10 Robin Pointe Mode 1 | 6.154 || 42 | RPointe1 2 | 10 Robin Pointe Mode 1 | 6.130 || 41 | RPointe1 1 | 10 Robin Pointe Mode 1 | 6.106 || 40 || 39,,24,exports\patch666_main_sequences.xml
cue:0:89:patch666_main_sequences.xml:90,0,89,jdou dozadu,3,,,,,True,1 2 3 4 5 6 222 33 34 35 36 37 38 86 85 84 83 82 81 44 43 42 41 40 39,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 33 || 34 || 35 || 36 || 37 || 38 || 86 || 85 || 84 || 83 || 82 || 81 || 44 || 43 | RPointe1 3 | 10 Robin Pointe Mode 1 | 6.154 || 42 | RPointe1 2 | 10 Robin Pointe Mode 1 | 6.130 || 41 | RPointe1 1 | 10 Robin Pointe Mode 1 | 6.106 || 40 || 39,,40,exports\patch666_main_sequences.xml
cue:0:90:patch666_main_sequences.xml:91,0,90,albert dostane facku,1,,,,,True,1 2 3 4 5 6 222,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001,,26,exports\patch666_main_sequences.xml
cue:0:91:patch666_main_sequences.xml:92,0,91,albert sebevrazda,8,,,,,True,4 5 6 222 23 24 51 52 53 54 86 85 84 83 82 81,4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54 || 86 || 85 || 84 || 83 || 82 || 81,,130,exports\patch666_main_sequences.xml
cue:0:92:patch666_main_sequences.xml:93,0,92,strelba,,,,,,True,4 5 6 222 23 24 51,4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001,,10,exports\patch666_main_sequences.xml
cue:0:93:patch666_main_sequences.xml:94,0,93,ona jde ke kostce,4,,,,,True,1 2 3 222 23 24 51,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001,,70,exports\patch666_main_sequences.xml
cue:0:94:patch666_main_sequences.xml:95,0,94,stripy,10,,,,,True,23 24 52 53 54,23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54,,9,exports\patch666_main_sequences.xml
cue:0:95:patch666_main_sequences.xml:96,0,95,vnitrek,5,,,,,True,31 32,31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491,,5,exports\patch666_main_sequences.xml
cue:0:96:patch666_main_sequences.xml:97,0,96,prestavba,4,,,,,True,1 2 3 4 5 6 222 21 22 23 24 31 32 25 26 27 28 52 53 54 83,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 26 | Sp30012 6 | 4 Sixpar 300 12 Channel || 27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54 || 83,,167,exports\patch666_main_sequences.xml
cue:0:97:patch666_main_sequences.xml:98,0,97,pink hotel,60,,,,,True,1 2 3 4 5 6 8 222 21 22 23 24 31 32 25 26 27 28 51 52 53 54 83 62,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 26 | Sp30012 6 | 4 Sixpar 300 12 Channel || 27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54 || 83 || 62,,325,exports\patch666_main_sequences.xml
cue:0:98:patch666_main_sequences.xml:99,0,98,natalka jde Z domecku,20,,,,,True,1 2 3 4 5 6 8 222 21 22 23 24 31 32 25 26 27 28 51 52 53 54 86 85 84 83 82 81,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 26 | Sp30012 6 | 4 Sixpar 300 12 Channel || 27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54 || 86 || 85 || 84 || 83 || 82 || 81,,121,exports\patch666_main_sequences.xml
cue:0:99:patch666_main_sequences.xml:100,0,99,prebira si od natalky kufr,4,,,,,True,21 22 23 24 25 26 27 28 51 52 53 54 86 85 84 83 82 81,21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 26 | Sp30012 6 | 4 Sixpar 300 12 Channel || 27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54 || 86 || 85 || 84 || 83 || 82 || 81,,72,exports\patch666_main_sequences.xml
cue:0:100:patch666_main_sequences.xml:101,0,100,Albert nahoru na domecek,6,,,,,True,3,3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034,,9,exports\patch666_main_sequences.xml
cue:0:101:patch666_main_sequences.xml:102,0,101,stred vana,5,,,,,True,2 222,2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001,,48,exports\patch666_main_sequences.xml
cue:0:102:patch666_main_sequences.xml:103,0,102,prestavba - natalka tanci vsude,5,,,,,True,2 3 5 8 222 21 22 23 24 31 32 25 26 27 28 51 52 53 54 86 85 84 83 82 81,2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 26 | Sp30012 6 | 4 Sixpar 300 12 Channel || 27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54 || 86 || 85 || 84 || 83 || 82 || 81,,124,exports\patch666_main_sequences.xml
cue:0:103:patch666_main_sequences.xml:104,0,103,konec prestavby - konec koure,12,,,,,True,1 2 3 4 5 6 7 8 222 21 22 23 24 31 32 25 26 27 28 29 30 33 34 35 36 37 38 51 52 53 54 86 85 84 83 82 81 44 43 42 41 40 39,1 | RSpiide3 1 | 6 SPIIDER 33CH Mode 3 | 3.001 || 2 | RSpiide3 2 | 6 SPIIDER 33CH Mode 3 || 3 | RSpiide3 3 | 6 SPIIDER 33CH Mode 3 | 3.034 || 4 | RSpiide3 4 | 6 SPIIDER 33CH Mode 3 | 3.067 || 5 | RSpiide3 5 | 6 SPIIDER 33CH Mode 3 || 6 | RSpiide3 6 | 6 SPIIDER 33CH Mode 3 | 3.100 || 7 | RSpiide3 7 | 6 SPIIDER 33CH Mode 3 | 3.133 || 8 | RSpiide3 8 | 6 SPIIDER 33CH Mode 3 | 3.166 || 222 | R3LEDWm2 1 | 9 Robin 300 LEDWash Mode 2 | 6.001 || 21 | Sp30012 1 | 9 Robin 300 LEDWash Mode 2 | 6.022 || 22 | Sp30012 2 | 9 Robin 300 LEDWash Mode 2 | 6.043 || 23 | Sp30012 3 | 9 Robin 300 LEDWash Mode 2 | 6.064 || 24 | Sp30012 4 | 9 Robin 300 LEDWash Mode 2 | 6.085 || 31 | NP300cR 1 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.487 || 32 | NP300cR 2 | 8 FP1 Titan Tube RGBS 1 Pixel - Strobe On | 5.491 || 25 | Sp30012 5 | 4 Sixpar 300 12 Channel || 26 | Sp30012 6 | 4 Sixpar 300 12 Channel || 27 | Sp30012 7 | 4 Sixpar 300 12 Channel || 28 | Sp30012 8 | 4 Sixpar 300 12 Channel || 29 || 30 || 33 || 34 || 35 || 36 || 37 || 38 || 51 | LUMI 1 | 11 Lumipix 16H 8 channel | 7.001 || 52 | LUMI 2 | 11 Lumipix 16H 8 channel | 7.009 || 53 | LUMI 3 | 11 Lumipix 16H 8 channel | 7.017 || 54 || 86 || 85 || 84 || 83 || 82 || 81 || 44 || 43 | RPointe1 3 | 10 Robin Pointe Mode 1 | 6.154 || 42 | RPointe1 2 | 10 Robin Pointe Mode 1 | 6.130 || 41 | RPointe1 1 | 10 Robin Pointe Mode 1 | 6.106 || 40 || 39,,423,exports\patch666_main_sequences.xml
