sequence_number,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,control_mode,hard_attribute_count,hard_attributes,preset_ref_count,preset_refs,preset_types
2,0,Cue Zero,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,30,HelDGB8S 30,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.217,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,31,HelDGB8S 31,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.241,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,32,HelDGB8S 32,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.265,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,33,HelDGB8S 33,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.289,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,34,HelDGB8S 34,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.313,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,35,HelDGB8S 35,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.337,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,36,HelDGB8S 36,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.361,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,37,HelDGB8S 37,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.385,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,38,HelDGB8S 38,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.409,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,39,HelDGB8S 39,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.433,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,0,Cue Zero,40,HelDGB8S 40,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.457,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,10,Klek zjeveni,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,hard_only,4,"[""DIM"", ""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,10,Klek zjeveni,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,hard_only,4,"[""DIM"", ""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,23,Vilda Dopredu MANUAL CROSS,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,hard_only,4,"[""DIM"", ""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,24,Jonatanuv PAD,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,hard_only,4,"[""DIM"", ""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,24,Jonatanuv PAD,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,hard_only,4,"[""DIM"", ""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,27,Jonatan - ze svicky dopredu,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,hard_only,4,"[""DIM"", ""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,27,Jonatan - ze svicky dopredu,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,hard_only,4,"[""DIM"", ""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,28,Hnizdo s ptakama- s rackama zvuk,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,hard_only,4,"[""DIM"", ""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,30.5,Soud - zelena- - bici hudba,40,HelDGB8S 40,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.457,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,31,Soud - proces-Na-schody,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,31,Soud - proces-Na-schody,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,31,Soud - proces-Na-schody,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,31,Soud - proces-Na-schody,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,31,Soud - proces-Na-schody,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,31,Soud - proces-Na-schody,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,31,Soud - proces-Na-schody,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,31,Soud - proces-Na-schody,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,31,Soud - proces-Na-schody,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,31,Soud - proces-Na-schody,40,HelDGB8S 40,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.457,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,36,Jen prava strana - Wilda na schodech,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,36,Jen prava strana - Wilda na schodech,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,37,Jdou tunelem skoro hned driv,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,37,Jdou tunelem skoro hned driv,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,37,Jdou tunelem skoro hned driv,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,37,Jdou tunelem skoro hned driv,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,38,Vkladaji astery POZA se k lidem-zastavi se,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,38,Vkladaji astery POZA se k lidem-zastavi se,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,38,Vkladaji astery POZA se k lidem-zastavi se,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,38,Vkladaji astery POZA se k lidem-zastavi se,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,38,Vkladaji astery POZA se k lidem-zastavi se,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,38,Vkladaji astery POZA se k lidem-zastavi se,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,38,Vkladaji astery POZA se k lidem-zastavi se,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,38,Vkladaji astery POZA se k lidem-zastavi se,31,HelDGB8S 31,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.241,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,38,Vkladaji astery POZA se k lidem-zastavi se,37,HelDGB8S 37,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.385,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,38,Vkladaji astery POZA se k lidem-zastavi se,38,HelDGB8S 38,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.409,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,38,Vkladaji astery POZA se k lidem-zastavi se,39,HelDGB8S 39,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.433,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,40,Prichazi dalsi s asterama,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,40,Prichazi dalsi s asterama,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,40,Prichazi dalsi s asterama,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,40,Prichazi dalsi s asterama,9,HelDGB8S 9,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.193,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,40,Prichazi dalsi s asterama,11,HelDGB8S 11,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.241,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,40,Prichazi dalsi s asterama,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,40,Prichazi dalsi s asterama,17,HelDGB8S 17,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.385,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,40,Prichazi dalsi s asterama,18,HelDGB8S 18,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.409,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,46.6,Labus u astery,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,51,Astery davaji na stativy,1,HelDGB8S 1,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,51,Astery davaji na stativy,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,51,Astery davaji na stativy,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,51,Astery davaji na stativy,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,51,Astery davaji na stativy,10,HelDGB8S 10,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.217,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,51,Astery davaji na stativy,12,HelDGB8S 12,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.265,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,51,Astery davaji na stativy,14,HelDGB8S 14,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.313,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,51,Astery davaji na stativy,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,51,Astery davaji na stativy,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,51,Astery davaji na stativy,19,HelDGB8S 19,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.433,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,51,Astery davaji na stativy,20,HelDGB8S 20,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.457,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,52,dialog,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,52,dialog,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,52,dialog,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,52,dialog,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,52,dialog,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,52,dialog,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,52,dialog,30,HelDGB8S 30,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.217,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,52,dialog,32,HelDGB8S 32,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.265,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,52,dialog,33,HelDGB8S 33,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.289,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,52,dialog,34,HelDGB8S 34,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.313,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,52,dialog,35,HelDGB8S 35,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.337,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,52,dialog,36,HelDGB8S 36,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.361,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,53,Zacatek trio EFF 16,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,hard_only,4,"[""DIM"", ""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,53,Zacatek trio EFF 16,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,hard_only,4,"[""DIM"", ""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,53,Zacatek trio EFF 16,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,hard_only,4,"[""DIM"", ""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,53,Zacatek trio EFF 16,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,hard_only,4,"[""DIM"", ""PAN"", ""TILT"", ""ZOOM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,1,HelDGB8S 1,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,9,HelDGB8S 9,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.193,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,10,HelDGB8S 10,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.217,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,11,HelDGB8S 11,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.241,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,12,HelDGB8S 12,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.265,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,13,HelDGB8S 13,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.289,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,14,HelDGB8S 14,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.313,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,15,HelDGB8S 15,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.337,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,16,HelDGB8S 16,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.361,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,17,HelDGB8S 17,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.385,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,18,HelDGB8S 18,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.409,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,19,HelDGB8S 19,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.433,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,20,HelDGB8S 20,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.457,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
2,55,Groteska boj o zradlo - Velikeho racka,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,hard_only,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""DIM""]",0,[],[]
