sequence_number,sequence_name,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,dimmer,position,gobo,color,beam,focus,control,preset_refs,hard_value_count,preset_value_count
2,qju,2,lidi,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,"[""P0.16 DIM=100.00"", ""P0.16 SHUTTER=18.90"", ""P0.4 DIM=100.00""]","[""P0.16 PAN=-5.40"", ""P0.16 TILT=101.20"", ""P0.16 POSITIONMSPEED=0.00"", ""P0.4 PAN=13.50"", ""P0.4 TILT=108.10""]",[],"[""P0.16 COLORMIXER=0.00"", ""P0.16 COLORRGB1=1.52"", ""P0.16 COLORRGB2=29.78"", ""P0.16 COLORRGB3=62.68"", ""P0.16 COLORRGB5=41.03"", ""P0.16 COLORMIXMODE=29.20"", ""P0.4 COLORRGB1=0.98"", ""P0.4 COLORRGB2=34.02"", ""P0.4 COLORRGB3=77.21"", ""P0.4 COLORRGB5=26.50""]","[""P0.16 ZOOM=68.00""]",[],"[""P0.16 LAMPCONTROL=0.00"", ""P0.16 CTC=0.00"", ""P0.16 PIXELEFFECTS=0.00"", ""P0.16 PIXELEFFECTSSPEED=0.00"", ""P0.16 PIXELEFFECTSFADE=0.00""]","[""0.16"", ""0.4""]",0,24
2,qju,2,lidi,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,"[""P0.16 DIM=100.00"", ""P0.16 SHUTTER=18.90"", ""P0.4 DIM=100.00""]","[""P0.16 PAN=5.40"", ""P0.16 TILT=101.20"", ""P0.16 POSITIONMSPEED=0.00"", ""P0.4 PAN=-13.50"", ""P0.4 TILT=108.10""]",[],"[""P0.16 COLORMIXER=0.00"", ""P0.16 COLORRGB1=1.52"", ""P0.16 COLORRGB2=29.78"", ""P0.16 COLORRGB3=62.68"", ""P0.16 COLORRGB5=41.03"", ""P0.16 COLORMIXMODE=29.20"", ""P0.4 COLORRGB1=0.98"", ""P0.4 COLORRGB2=34.02"", ""P0.4 COLORRGB3=77.21"", ""P0.4 COLORRGB5=26.50""]","[""P0.16 ZOOM=68.00""]",[],"[""P0.16 LAMPCONTROL=0.00"", ""P0.16 CTC=0.00"", ""P0.16 PIXELEFFECTS=0.00"", ""P0.16 PIXELEFFECTSSPEED=0.00"", ""P0.16 PIXELEFFECTSFADE=0.00""]","[""0.16"", ""0.4""]",0,24
2,qju,2,lidi,1001,,,,"[""H DIM=21.75""]",[],[],[],[],[],[],[],1,0
2,qju,2,lidi,1002,,,,"[""H DIM=21.75""]",[],[],[],[],[],[],[],1,0
2,qju,2,lidi,1003,,,,"[""H DIM=21.75""]",[],[],[],[],[],[],[],1,0
2,qju,2,lidi,1004,,,,"[""H DIM=21.75""]",[],[],[],[],[],[],[],1,0
2,qju,3,Prichod tanecniku,1,HelDGB8S 1,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.001,[],[],[],[],[],[],[],[],0,0
2,qju,3,Prichod tanecniku,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,[],[],[],[],[],[],[],[],0,0
2,qju,3,Prichod tanecniku,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,[],[],[],[],[],[],[],[],0,0
2,qju,3,Prichod tanecniku,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,[],[],[],[],[],[],[],[],0,0
2,qju,3,Prichod tanecniku,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,"[""H DIM=0.00""]",[],[],"[""H COLORRGB1=0.00"", ""H COLORRGB2=0.00"", ""H COLORRGB3=0.00"", ""H COLORRGB5=100.00""]",[],[],[],[],5,0
2,qju,3,Prichod tanecniku,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,3,Prichod tanecniku,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,3,Prichod tanecniku,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,"[""H DIM=0.00""]","[""H PAN=70.20"", ""H TILT=93.15""]",[],"[""H COLORRGB1=0.00"", ""H COLORRGB2=0.00"", ""H COLORRGB3=0.00"", ""H COLORRGB5=100.00""]","[""H ZOOM=53.50""]",[],[],[],8,0
2,qju,3,Prichod tanecniku,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,"[""P0.49 DIM=75.00"", ""P0.49 SHUTTER=18.90""]","[""P0.49 PAN=79.38"", ""P0.49 TILT=-86.71"", ""P0.49 POSITIONMSPEED=0.00""]",[],"[""P0.49 COLORMIXER=0.00"", ""P0.49 COLORRGB1=61.25"", ""P0.49 COLORRGB2=31.55"", ""P0.49 COLORRGB3=0.00"", ""P0.49 COLORRGB5=38.75"", ""P0.49 COLORMIXMODE=29.20""]","[""P0.49 ZOOM=79.50""]",[],"[""P0.49 LAMPCONTROL=0.00"", ""P0.49 CTC=0.00"", ""P0.49 PIXELEFFECTS=0.00"", ""P0.49 PIXELEFFECTSSPEED=0.00"", ""P0.49 PIXELEFFECTSFADE=0.00""]","[""0.49""]",0,17
2,qju,3,Prichod tanecniku,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,"[""P0.49 DIM=75.00"", ""P0.49 SHUTTER=18.90""]","[""P0.49 PAN=-75.60"", ""P0.49 TILT=-86.71"", ""P0.49 POSITIONMSPEED=0.00""]",[],"[""P0.49 COLORMIXER=0.00"", ""P0.49 COLORRGB1=61.25"", ""P0.49 COLORRGB2=31.55"", ""P0.49 COLORRGB3=0.00"", ""P0.49 COLORRGB5=38.75"", ""P0.49 COLORMIXMODE=29.20""]","[""P0.49 ZOOM=79.50""]",[],"[""P0.49 LAMPCONTROL=0.00"", ""P0.49 CTC=0.00"", ""P0.49 PIXELEFFECTS=0.00"", ""P0.49 PIXELEFFECTSSPEED=0.00"", ""P0.49 PIXELEFFECTSFADE=0.00""]","[""0.49""]",0,17
2,qju,3,Prichod tanecniku,1001,,,,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,3,Prichod tanecniku,1002,,,,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,3,Prichod tanecniku,1003,,,,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,3,Prichod tanecniku,1004,,,,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,4,Hudba,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,[],[],[],[],[],[],[],[],0,0
2,qju,4,Hudba,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,4,Hudba,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,"[""H DIM=100.00"", ""P0.18 DIM=100.00"", ""P0.18 SHUTTER=18.90""]","[""P0.18 PAN=-11.34"", ""P0.18 TILT=104.65"", ""P0.18 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=79.49"", ""H COLORRGB2=90.21"", ""H COLORRGB3=100.00"", ""H COLORRGB5=0.00"", ""P0.18 COLORMIXER=0.00"", ""P0.18 COLORRGB1=2.94"", ""P0.18 COLORRGB2=14.06"", ""P0.18 COLORRGB3=24.22"", ""P0.18 COLORRGB5=79.49"", ""P0.18 COLORMIXMODE=29.20""]","[""P0.18 ZOOM=43.50""]",[],"[""P0.18 LAMPCONTROL=0.00"", ""P0.18 CTC=0.00"", ""P0.18 PIXELEFFECTS=0.00"", ""P0.18 PIXELEFFECTSSPEED=0.00"", ""P0.18 PIXELEFFECTSFADE=0.00""]","[""0.18""]",5,17
2,qju,4,Hudba,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,"[""P0.65 DIM=100.00"", ""P0.65 SHUTTER=18.90""]","[""P0.65 PAN=36.99"", ""P0.65 TILT=111.55"", ""P0.65 POSITIONMSPEED=0.00""]",[],"[""P0.65 COLORMIXER=0.00"", ""P0.65 COLORRGB1=1.96"", ""P0.65 COLORRGB2=9.66"", ""P0.65 COLORRGB3=46.15"", ""P0.65 COLORRGB5=57.26"", ""P0.65 COLORMIXMODE=29.20""]","[""P0.65 ZOOM=38.00""]",[],"[""P0.65 LAMPCONTROL=0.00"", ""P0.65 CTC=0.00"", ""P0.65 PIXELEFFECTS=0.00"", ""P0.65 PIXELEFFECTSSPEED=0.00"", ""P0.65 PIXELEFFECTSFADE=0.00""]","[""0.65""]",0,17
2,qju,4,Hudba,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,"[""P0.66 DIM=40.75"", ""P0.66 SHUTTER=18.90""]","[""P0.66 PAN=92.61"", ""P0.66 TILT=104.65"", ""P0.66 POSITIONMSPEED=0.00""]",[],"[""P0.66 COLORMIXER=0.00"", ""P0.66 COLORRGB1=2.62"", ""P0.66 COLORRGB2=5.91"", ""P0.66 COLORRGB3=26.78"", ""P0.66 COLORRGB5=76.64"", ""P0.66 COLORMIXMODE=29.20""]","[""P0.66 ZOOM=52.50""]",[],"[""P0.66 LAMPCONTROL=0.00"", ""P0.66 CTC=0.00"", ""P0.66 PIXELEFFECTS=0.00"", ""P0.66 PIXELEFFECTSSPEED=0.00"", ""P0.66 PIXELEFFECTSFADE=0.00""]","[""0.66""]",0,17
2,qju,4,Hudba,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,4,Hudba,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,4,Hudba,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,"[""H DIM=0.00""]",[],[],[],[],[],[],[],1,0
2,qju,4,Hudba,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,"[""H DIM=0.00"", ""H DIM=100.00"", ""P0.18 DIM=100.00"", ""P0.18 SHUTTER=18.90""]","[""P0.18 PAN=-18.09"", ""P0.18 TILT=109.25"", ""P0.18 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=79.49"", ""H COLORRGB2=90.21"", ""H COLORRGB3=100.00"", ""H COLORRGB5=0.00"", ""P0.18 COLORMIXER=0.00"", ""P0.18 COLORRGB1=2.94"", ""P0.18 COLORRGB2=14.06"", ""P0.18 COLORRGB3=24.22"", ""P0.18 COLORRGB5=79.49"", ""P0.18 COLORMIXMODE=29.20""]","[""P0.18 ZOOM=43.50""]",[],"[""P0.18 LAMPCONTROL=0.00"", ""P0.18 CTC=0.00"", ""P0.18 PIXELEFFECTS=0.00"", ""P0.18 PIXELEFFECTSSPEED=0.00"", ""P0.18 PIXELEFFECTSFADE=0.00""]","[""0.18""]",6,17
2,qju,5,Astera -jonatan s mantrou,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,[],[],[],[],[],[],[],[],0,0
2,qju,5,Astera -jonatan s mantrou,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,[],[],[],[],[],[],[],[],0,0
2,qju,5,Astera -jonatan s mantrou,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,[],[],[],[],[],[],[],[],0,0
2,qju,5,Astera -jonatan s mantrou,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,[],[],[],[],[],[],[],[],0,0
2,qju,5,Astera -jonatan s mantrou,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,[],[],[],[],[],[],[],[],0,0
2,qju,5,Astera -jonatan s mantrou,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,[],[],[],[],[],[],[],[],0,0
2,qju,5,Astera -jonatan s mantrou,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,[],[],[],[],[],[],[],[],0,0
2,qju,5,Astera -jonatan s mantrou,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,[],[],[],[],[],[],[],[],0,0
2,qju,6,Jonatan odchazi z hejna - 1:26,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,"[""P0.17 DIM=99.25"", ""P0.17 SHUTTER=18.90""]","[""P0.17 PAN=0.00"", ""P0.17 TILT=103.50"", ""P0.17 POSITIONMSPEED=0.00""]",[],"[""P0.17 COLORMIXER=0.00"", ""P0.17 COLORRGB1=2.91"", ""P0.17 COLORRGB2=14.33"", ""P0.17 COLORRGB3=25.07"", ""P0.17 COLORRGB5=78.63"", ""P0.17 COLORMIXMODE=29.20""]","[""P0.17 ZOOM=43.50""]",[],"[""P0.17 LAMPCONTROL=0.00"", ""P0.17 CTC=0.00"", ""P0.17 PIXELEFFECTS=0.00"", ""P0.17 PIXELEFFECTSSPEED=0.00"", ""P0.17 PIXELEFFECTSFADE=0.00""]","[""0.17""]",0,17
2,qju,6,Jonatan odchazi z hejna - 1:26,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,"[""P0.17 DIM=100.00"", ""P0.17 SHUTTER=18.90""]","[""P0.17 PAN=-8.10"", ""P0.17 TILT=104.65"", ""P0.17 POSITIONMSPEED=0.00""]",[],"[""P0.17 COLORMIXER=0.00"", ""P0.17 COLORRGB1=2.94"", ""P0.17 COLORRGB2=14.06"", ""P0.17 COLORRGB3=24.22"", ""P0.17 COLORRGB5=79.49"", ""P0.17 COLORMIXMODE=29.20""]","[""P0.17 ZOOM=43.50""]",[],"[""P0.17 LAMPCONTROL=0.00"", ""P0.17 CTC=0.00"", ""P0.17 PIXELEFFECTS=0.00"", ""P0.17 PIXELEFFECTSSPEED=0.00"", ""P0.17 PIXELEFFECTSFADE=0.00""]","[""0.17""]",0,17
2,qju,6,Jonatan odchazi z hejna - 1:26,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,[],"[""H PAN=-24.30"", ""H TILT=113.85""]",[],"[""H COLORRGB1=1.96"", ""H COLORRGB2=9.66"", ""H COLORRGB3=46.15"", ""H COLORRGB5=57.26""]","[""H ZOOM=70.00""]",[],[],[],7,0
2,qju,6,Jonatan odchazi z hejna - 1:26,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,"[""P0.19 DIM=33.00"", ""P0.19 SHUTTER=18.90""]","[""P0.19 PAN=48.60"", ""P0.19 TILT=-92.00"", ""P0.19 POSITIONMSPEED=0.00""]",[],"[""P0.19 COLORMIXER=0.00"", ""P0.19 COLORRGB1=0.00"", ""P0.19 COLORRGB2=1.90"", ""P0.19 COLORRGB3=25.07"", ""P0.19 COLORRGB5=74.93"", ""P0.19 COLORMIXMODE=29.20""]","[""P0.19 ZOOM=50.00""]",[],"[""P0.19 LAMPCONTROL=0.00"", ""P0.19 CTC=0.00"", ""P0.19 PIXELEFFECTS=0.00"", ""P0.19 PIXELEFFECTSSPEED=0.00"", ""P0.19 PIXELEFFECTSFADE=0.00""]","[""0.19""]",0,17
2,qju,6,Jonatan odchazi z hejna - 1:26,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,"[""P0.19 DIM=33.00"", ""P0.19 SHUTTER=18.90""]","[""P0.19 PAN=-54.00"", ""P0.19 TILT=-92.00"", ""P0.19 POSITIONMSPEED=0.00""]",[],"[""P0.19 COLORMIXER=0.00"", ""P0.19 COLORRGB1=0.00"", ""P0.19 COLORRGB2=1.90"", ""P0.19 COLORRGB3=25.07"", ""P0.19 COLORRGB5=74.93"", ""P0.19 COLORMIXMODE=29.20""]","[""P0.19 ZOOM=79.50""]",[],"[""P0.19 LAMPCONTROL=0.00"", ""P0.19 CTC=0.00"", ""P0.19 PIXELEFFECTS=0.00"", ""P0.19 PIXELEFFECTSSPEED=0.00"", ""P0.19 PIXELEFFECTSFADE=0.00""]","[""0.19""]",0,17
2,qju,6,Jonatan odchazi z hejna - 1:26,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,"[""P0.17 DIM=100.00"", ""P0.17 SHUTTER=18.90""]","[""P0.17 PAN=-1.08"", ""P0.17 TILT=103.50"", ""P0.17 POSITIONMSPEED=0.00""]",[],"[""P0.17 COLORMIXER=0.00"", ""P0.17 COLORRGB1=2.91"", ""P0.17 COLORRGB2=14.33"", ""P0.17 COLORRGB3=25.07"", ""P0.17 COLORRGB5=78.63"", ""P0.17 COLORMIXMODE=29.20""]","[""P0.17 ZOOM=43.50""]",[],"[""P0.17 LAMPCONTROL=0.00"", ""P0.17 CTC=0.00"", ""P0.17 PIXELEFFECTS=0.00"", ""P0.17 PIXELEFFECTSSPEED=0.00"", ""P0.17 PIXELEFFECTSFADE=0.00""]","[""0.17""]",0,17
2,qju,6,Jonatan odchazi z hejna - 1:26,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,"[""P0.17 DIM=0.00"", ""P0.17 SHUTTER=18.90""]","[""H PAN=6.75"", ""H TILT=104.65"", ""P0.17 PAN=2.97"", ""P0.17 TILT=104.65"", ""P0.17 POSITIONMSPEED=0.00""]",[],"[""P0.17 COLORMIXER=0.00"", ""P0.17 COLORRGB1=2.21"", ""P0.17 COLORRGB2=27.95"", ""P0.17 COLORRGB3=44.16"", ""P0.17 COLORRGB5=59.54"", ""P0.17 COLORMIXMODE=29.20""]","[""P0.17 ZOOM=43.50""]",[],"[""P0.17 LAMPCONTROL=0.00"", ""P0.17 CTC=0.00"", ""P0.17 PIXELEFFECTS=0.00"", ""P0.17 PIXELEFFECTSSPEED=0.00"", ""P0.17 PIXELEFFECTSFADE=0.00""]","[""0.17""]",2,17
2,qju,7,Jirka ze schodu u soklu - 1:50,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,[],[],[],[],[],[],[],[],0,0
2,qju,7,Jirka ze schodu u soklu - 1:50,101,RSpiide3 1,7 Robin Spiider Mode 3,4.034,"[""H DIM=100.00""]",[],[],"[""H COLORRGB1=2.21"", ""H COLORRGB2=27.95"", ""H COLORRGB3=44.16"", ""H COLORRGB5=59.54"", ""H COLORRGB1=59.54"", ""H COLORRGB2=84.37"", ""H COLORRGB3=100.00"", ""H COLORRGB5=0.00""]",[],[],[],[],9,0
2,qju,7,Jirka ze schodu u soklu - 1:50,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,"[""H DIM=100.00""]",[],[],"[""H COLORRGB1=2.21"", ""H COLORRGB2=27.95"", ""H COLORRGB3=44.16"", ""H COLORRGB5=59.54""]",[],[],[],[],5,0
2,qju,7,Jirka ze schodu u soklu - 1:50,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,[],[],[],"[""H COLORRGB1=3.35"", ""H COLORRGB2=2.63"", ""H COLORRGB3=26.50"", ""H COLORRGB5=76.92""]",[],[],[],[],4,0
2,qju,7,Jirka ze schodu u soklu - 1:50,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,[],[],[],[],"[""H ZOOM=67.00""]",[],[],[],1,0
2,qju,7,Jirka ze schodu u soklu - 1:50,201,SPIDER 33 1,7 Robin Spiider Mode 3,4.403,"[""H DIM=100.00""]",[],[],"[""H COLORRGB1=2.21"", ""H COLORRGB2=27.95"", ""H COLORRGB3=44.16"", ""H COLORRGB5=59.54"", ""H COLORRGB1=59.54"", ""H COLORRGB2=84.37"", ""H COLORRGB3=100.00"", ""H COLORRGB5=0.00""]",[],[],[],[],9,0
2,qju,7,Jirka ze schodu u soklu - 1:50,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,"[""H DIM=100.00""]","[""H PAN=2.97"", ""H TILT=104.65""]",[],"[""H COLORRGB1=2.21"", ""H COLORRGB2=27.95"", ""H COLORRGB3=44.16"", ""H COLORRGB5=59.54""]",[],[],[],[],7,0
2,qju,8,Astera Jirka u stolu,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,[],[],[],[],[],[],[],[],0,0
2,qju,8,Astera Jirka u stolu,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,[],[],[],[],[],[],[],[],0,0
2,qju,8,Astera Jirka u stolu,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,[],[],[],[],[],[],[],[],0,0
2,qju,8,Astera Jirka u stolu,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,[],[],[],[],[],[],[],[],0,0
2,qju,8,Astera Jirka u stolu,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,[],[],[],[],[],[],[],[],0,0
2,qju,8,Astera Jirka u stolu,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,[],[],[],[],[],[],[],[],0,0
2,qju,8,Astera Jirka u stolu,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,[],[],[],[],[],[],[],[],0,0
2,qju,8,Astera Jirka u stolu,40,HelDGB8S 40,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.457,"[""H DIM=30.00""]",[],[],[],[],[],[],[],1,0
2,qju,8,Astera Jirka u stolu,102,RSpiide3 2,7 Robin Spiider Mode 3,4.001,"[""P0.18 DIM=100.00"", ""P0.18 SHUTTER=18.90""]","[""P0.18 PAN=-11.34"", ""P0.18 TILT=104.65"", ""P0.18 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=2.21"", ""H COLORRGB2=27.95"", ""H COLORRGB3=44.16"", ""H COLORRGB5=59.54"", ""P0.18 COLORMIXER=0.00"", ""P0.18 COLORRGB1=2.94"", ""P0.18 COLORRGB2=14.06"", ""P0.18 COLORRGB3=24.22"", ""P0.18 COLORRGB5=79.49"", ""P0.18 COLORMIXMODE=29.20""]","[""P0.18 ZOOM=43.50""]",[],"[""P0.18 LAMPCONTROL=0.00"", ""P0.18 CTC=0.00"", ""P0.18 PIXELEFFECTS=0.00"", ""P0.18 PIXELEFFECTSSPEED=0.00"", ""P0.18 PIXELEFFECTSFADE=0.00""]","[""0.18""]",4,17
2,qju,8,Astera Jirka u stolu,202,SPIDER 33 2,7 Robin Spiider Mode 3,4.436,"[""H DIM=99.75"", ""P0.18 DIM=100.00"", ""P0.18 SHUTTER=18.90""]","[""P0.18 PAN=-18.09"", ""P0.18 TILT=109.25"", ""P0.18 POSITIONMSPEED=0.00""]",[],"[""P0.18 COLORMIXER=0.00"", ""P0.18 COLORRGB1=2.94"", ""P0.18 COLORRGB2=14.06"", ""P0.18 COLORRGB3=24.22"", ""P0.18 COLORRGB5=79.49"", ""P0.18 COLORMIXMODE=29.20""]","[""P0.18 ZOOM=43.50""]",[],"[""P0.18 LAMPCONTROL=0.00"", ""P0.18 CTC=0.00"", ""P0.18 PIXELEFFECTS=0.00"", ""P0.18 PIXELEFFECTSSPEED=0.00"", ""P0.18 PIXELEFFECTSFADE=0.00""]","[""0.18""]",1,17
2,qju,9,Racek astery 2:32,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.025,[],[],[],[],[],[],[],[],0,0
2,qju,9,Racek astery 2:32,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.049,[],[],[],[],[],[],[],[],0,0
2,qju,9,Racek astery 2:32,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.073,[],[],[],[],[],[],[],[],0,0
2,qju,9,Racek astery 2:32,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.097,[],[],[],[],[],[],[],[],0,0
2,qju,9,Racek astery 2:32,6,HelDGB8S 6,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.121,[],[],[],[],[],[],[],[],0,0
2,qju,9,Racek astery 2:32,7,HelDGB8S 7,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.145,[],[],[],[],[],[],[],[],0,0
2,qju,9,Racek astery 2:32,8,HelDGB8S 8,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,1.169,[],[],[],[],[],[],[],[],0,0
2,qju,9,Racek astery 2:32,21,HelDGB8S 21,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.001,"[""H DIM=66.00""]",[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],4,0
2,qju,9,Racek astery 2:32,22,HelDGB8S 22,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.025,"[""H DIM=66.00""]",[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],4,0
2,qju,9,Racek astery 2:32,23,HelDGB8S 23,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.049,"[""H DIM=66.00""]",[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],4,0
2,qju,9,Racek astery 2:32,24,HelDGB8S 24,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.073,"[""H DIM=66.00""]",[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],4,0
2,qju,9,Racek astery 2:32,25,HelDGB8S 25,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.097,"[""H DIM=66.00""]",[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],4,0
2,qju,9,Racek astery 2:32,26,HelDGB8S 26,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.121,"[""H DIM=66.00""]",[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],4,0
2,qju,9,Racek astery 2:32,27,HelDGB8S 27,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.145,"[""H DIM=66.00""]",[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],4,0
2,qju,9,Racek astery 2:32,28,HelDGB8S 28,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.169,"[""H DIM=66.00""]",[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],4,0
2,qju,9,Racek astery 2:32,29,HelDGB8S 29,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.193,"[""H DIM=66.00""]",[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],4,0
2,qju,9,Racek astery 2:32,30,HelDGB8S 30,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.217,"[""H DIM=66.00""]",[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],4,0
2,qju,9,Racek astery 2:32,31,HelDGB8S 31,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.241,"[""H DIM=66.00""]",[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],4,0
2,qju,9,Racek astery 2:32,32,HelDGB8S 32,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,2.265,"[""H DIM=66.00""]",[],[],"[""H COLORRGB1=100.00"", ""H COLORRGB2=53.79"", ""H COLORRGB3=0.00""]",[],[],[],[],4,0
