fixture_id,fixture_name,fixture_type,fixture_patch,attribute,raw_value,cue_count,sequence_count,cue_list_preview,details
107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,TILT,-88.55,3,1,2.55 Groteska boj o zradlo - Velikeho racka | 2.67 Jdou na schody | 2.85 Dekovacka,repeated hard value candidate for preset cleanup
107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,ZOOM,79.50,3,1,2.2 lidi | 2.18 Rackove rostazeny nohy 5:05 | 2.86 lidi,repeated hard value candidate for preset cleanup
108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,COLORRGB1,0.00,3,1,2.14 Groteska W. hodi zradlo | 2.46 Velkej ptak | 2.85 Dekovacka,repeated hard value candidate for preset cleanup
108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,COLORRGB2,0.00,3,1,2.18 Rackove rostazeny nohy 5:05 | 2.38 Vkladaji astery POZA se k lidem-zastavi se | 2.55 Groteska boj o zradlo - Velikeho racka,repeated hard value candidate for preset cleanup
108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,COLORRGB3,0.00,3,1,2.46.6 Labus u astery | 2.54 TRIO do prostoru | 2.77 J+F Duet 2,repeated hard value candidate for preset cleanup
108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,PAN,-62.10,3,1,2.14 Groteska W. hodi zradlo | 2.55 Groteska boj o zradlo - Velikeho racka | 2.85 Dekovacka,repeated hard value candidate for preset cleanup
108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,TILT,-92.00,3,1,2.55 Groteska boj o zradlo - Velikeho racka | 2.67 Jdou na schody | 2.85 Dekovacka,repeated hard value candidate for preset cleanup
201,,,,COLORMIXER,0.00,3,1,2.11 J. SOLO - 2:47 | 2.18 Rackove rostazeny nohy 5:05 | 2.76 J+F duet - S hudbou,repeated hard value candidate for preset cleanup
201,,,,COLORMIXMODE,29.20,3,1,2.11 J. SOLO - 2:47 | 2.18 Rackove rostazeny nohy 5:05 | 2.76 J+F duet - S hudbou,repeated hard value candidate for preset cleanup
201,,,,COLORRGB1,59.54,3,1,2.7 Jirka ze schodu u soklu - 1:50 | 2.52 dialog | 2.85 Dekovacka,repeated hard value candidate for preset cleanup
201,,,,COLORRGB2,84.37,3,1,2.7 Jirka ze schodu u soklu - 1:50 | 2.52 dialog | 2.85 Dekovacka,repeated hard value candidate for preset cleanup
201,,,,COLORRGB3,100.00,3,1,2.7 Jirka ze schodu u soklu - 1:50 | 2.46 Velkej ptak | 2.85 Dekovacka,repeated hard value candidate for preset cleanup
201,,,,COLORRGB5,0.00,3,1,2.7 Jirka ze schodu u soklu - 1:50 | 2.46 Velkej ptak | 2.85 Dekovacka,repeated hard value candidate for preset cleanup
201,,,,CTC,0.00,3,1,2.11 J. SOLO - 2:47 | 2.18 Rackove rostazeny nohy 5:05 | 2.76 J+F duet - S hudbou,repeated hard value candidate for preset cleanup
201,,,,FLOWERCOLORMACROS,DefaultLink,3,1,2.0 Cue Zero | 2.85 Dekovacka | 2.86 lidi,repeated hard value candidate for preset cleanup
201,,,,FLOWEREFFECT,DefaultLink,3,1,2.0 Cue Zero | 2.85 Dekovacka | 2.86 lidi,repeated hard value candidate for preset cleanup
201,,,,LAMPCONTROL,0.00,3,1,2.11 J. SOLO - 2:47 | 2.18 Rackove rostazeny nohy 5:05 | 2.76 J+F duet - S hudbou,repeated hard value candidate for preset cleanup
201,,,,POSITIONMSPEED,0.00,3,1,2.11 J. SOLO - 2:47 | 2.18 Rackove rostazeny nohy 5:05 | 2.76 J+F duet - S hudbou,repeated hard value candidate for preset cleanup
202,,,,COLORMIXER,0.00,3,1,2.11 J. SOLO - 2:47 | 2.18 Rackove rostazeny nohy 5:05 | 2.76 J+F duet - S hudbou,repeated hard value candidate for preset cleanup
202,,,,COLORMIXMODE,29.20,3,1,2.11 J. SOLO - 2:47 | 2.18 Rackove rostazeny nohy 5:05 | 2.76 J+F duet - S hudbou,repeated hard value candidate for preset cleanup
202,,,,CTC,0.00,3,1,2.11 J. SOLO - 2:47 | 2.18 Rackove rostazeny nohy 5:05 | 2.76 J+F duet - S hudbou,repeated hard value candidate for preset cleanup
202,,,,FLOWERCOLORMACROS,DefaultLink,3,1,2.0 Cue Zero | 2.85 Dekovacka | 2.86 lidi,repeated hard value candidate for preset cleanup
202,,,,FLOWEREFFECT,DefaultLink,3,1,2.0 Cue Zero | 2.85 Dekovacka | 2.86 lidi,repeated hard value candidate for preset cleanup
202,,,,LAMPCONTROL,0.00,3,1,2.11 J. SOLO - 2:47 | 2.18 Rackove rostazeny nohy 5:05 | 2.76 J+F duet - S hudbou,repeated hard value candidate for preset cleanup
202,,,,PAN,-4.05,3,1,2.10 Klek zjeveni | 2.27 Jonatan - ze svicky dopredu | 2.29 Skupina posmesky,repeated hard value candidate for preset cleanup
202,,,,POSITIONMSPEED,0.00,3,1,2.11 J. SOLO - 2:47 | 2.18 Rackove rostazeny nohy 5:05 | 2.76 J+F duet - S hudbou,repeated hard value candidate for preset cleanup
