sequence_count,cue_count,preset_count,group_count,effect_count,sequences,cues,presets,groups,effects,hard_value_atoms,dimmer_value_atoms,preset_ref_atoms,effect_ref_atoms,group_ref_atoms,patch_target_type,patch_target_id,fixture_id,channel_id,subfixture_id,patch_target_key
1,16,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:40:Tram_Analyz_main_sequences.xml:43"", ""cue:2:41:Tram_Analyz_main_sequences.xml:44"", ""cue:2:46:Tram_Analyz_main_sequences.xml:49"", ""cue:2:49:Tram_Analyz_main_sequences.xml:54"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,6,6,,,subfixture:6:4
1,16,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:40:Tram_Analyz_main_sequences.xml:43"", ""cue:2:41:Tram_Analyz_main_sequences.xml:44"", ""cue:2:46:Tram_Analyz_main_sequences.xml:49"", ""cue:2:49:Tram_Analyz_main_sequences.xml:54"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,6,6,,,subfixture:6:5
1,16,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:40:Tram_Analyz_main_sequences.xml:43"", ""cue:2:41:Tram_Analyz_main_sequences.xml:44"", ""cue:2:46:Tram_Analyz_main_sequences.xml:49"", ""cue:2:49:Tram_Analyz_main_sequences.xml:54"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,6,6,,,subfixture:6:6
1,16,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:40:Tram_Analyz_main_sequences.xml:43"", ""cue:2:41:Tram_Analyz_main_sequences.xml:44"", ""cue:2:46:Tram_Analyz_main_sequences.xml:49"", ""cue:2:49:Tram_Analyz_main_sequences.xml:54"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,6,6,,,subfixture:6:7
1,16,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:40:Tram_Analyz_main_sequences.xml:43"", ""cue:2:41:Tram_Analyz_main_sequences.xml:44"", ""cue:2:46:Tram_Analyz_main_sequences.xml:49"", ""cue:2:49:Tram_Analyz_main_sequences.xml:54"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],30,12,18,0,0,fixture,6,6,,8,subfixture:6:8
1,12,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,7,7,,,subfixture:7:2
1,12,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,7,7,,,subfixture:7:3
1,12,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,7,7,,,subfixture:7:4
1,12,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,7,7,,,subfixture:7:5
1,12,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,7,7,,,subfixture:7:6
1,12,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,7,7,,,subfixture:7:7
1,12,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],30,10,12,0,0,fixture,7,7,,8,subfixture:7:8
1,21,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:60:Tram_Analyz_main_sequences.xml:65"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:65:Tram_Analyz_main_sequences.xml:70"", ""cue:2:68:Tram_Analyz_main_sequences.xml:73"", ""cue:2:69:Tram_Analyz_main_sequences.xml:74"", ""cue:2:70:Tram_Analyz_main_sequences.xml:75"", ""cue:2:71:Tram_Analyz_main_sequences.xml:76"", ""cue:2:72:Tram_Analyz_main_sequences.xml:77"", ""cue:2:73:Tram_Analyz_main_sequences.xml:78"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,8,8,,,subfixture:8:2
1,21,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:60:Tram_Analyz_main_sequences.xml:65"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:65:Tram_Analyz_main_sequences.xml:70"", ""cue:2:68:Tram_Analyz_main_sequences.xml:73"", ""cue:2:69:Tram_Analyz_main_sequences.xml:74"", ""cue:2:70:Tram_Analyz_main_sequences.xml:75"", ""cue:2:71:Tram_Analyz_main_sequences.xml:76"", ""cue:2:72:Tram_Analyz_main_sequences.xml:77"", ""cue:2:73:Tram_Analyz_main_sequences.xml:78"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,8,8,,,subfixture:8:3
1,21,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:60:Tram_Analyz_main_sequences.xml:65"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:65:Tram_Analyz_main_sequences.xml:70"", ""cue:2:68:Tram_Analyz_main_sequences.xml:73"", ""cue:2:69:Tram_Analyz_main_sequences.xml:74"", ""cue:2:70:Tram_Analyz_main_sequences.xml:75"", ""cue:2:71:Tram_Analyz_main_sequences.xml:76"", ""cue:2:72:Tram_Analyz_main_sequences.xml:77"", ""cue:2:73:Tram_Analyz_main_sequences.xml:78"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,8,8,,,subfixture:8:4
1,21,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:60:Tram_Analyz_main_sequences.xml:65"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:65:Tram_Analyz_main_sequences.xml:70"", ""cue:2:68:Tram_Analyz_main_sequences.xml:73"", ""cue:2:69:Tram_Analyz_main_sequences.xml:74"", ""cue:2:70:Tram_Analyz_main_sequences.xml:75"", ""cue:2:71:Tram_Analyz_main_sequences.xml:76"", ""cue:2:72:Tram_Analyz_main_sequences.xml:77"", ""cue:2:73:Tram_Analyz_main_sequences.xml:78"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,8,8,,,subfixture:8:5
1,21,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:60:Tram_Analyz_main_sequences.xml:65"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:65:Tram_Analyz_main_sequences.xml:70"", ""cue:2:68:Tram_Analyz_main_sequences.xml:73"", ""cue:2:69:Tram_Analyz_main_sequences.xml:74"", ""cue:2:70:Tram_Analyz_main_sequences.xml:75"", ""cue:2:71:Tram_Analyz_main_sequences.xml:76"", ""cue:2:72:Tram_Analyz_main_sequences.xml:77"", ""cue:2:73:Tram_Analyz_main_sequences.xml:78"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,8,8,,,subfixture:8:6
1,21,7,0,0,"[""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:60:Tram_Analyz_main_sequences.xml:65"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:65:Tram_Analyz_main_sequences.xml:70"", ""cue:2:68:Tram_Analyz_main_sequences.xml:73"", ""cue:2:69:Tram_Analyz_main_sequences.xml:74"", ""cue:2:70:Tram_Analyz_main_sequences.xml:75"", ""cue:2:71:Tram_Analyz_main_sequences.xml:76"", ""cue:2:72:Tram_Analyz_main_sequences.xml:77"", ""cue:2:73:Tram_Analyz_main_sequences.xml:78"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:4.10:Tram_Analyz_preset_4.xml:4"", ""preset:4.11:Tram_Analyz_preset_4.xml:5"", ""preset:4.12:Tram_Analyz_preset_4.xml:6"", ""preset:4.13:Tram_Analyz_preset_4.xml:7"", ""preset:4.18:Tram_Analyz_preset_4.xml:10"", ""preset:4.1:Tram_Analyz_preset_4.xml:1""]",[],[],0,0,0,0,0,subfixture,8,8,,,subfixture:8:7
