sequence_number,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,control_mode,hard_attribute_count,hard_attributes,dimmer_attribute_count,dimmer_attributes,preset_ref_count,preset_refs,preset_types
2,33,Vilda Domluvi,202,,,,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.5""]","[""0""]"
2,38,Vkladaji astery POZA se k lidem-zastavi se,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.26""]","[""0""]"
2,38,Vkladaji astery POZA se k lidem-zastavi se,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.26""]","[""0""]"
2,39,Trio - Holky tahnou Jona,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""4.20""]","[""4""]"
2,4,Hudba,102,,,,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.18""]","[""0""]"
2,4,Hudba,202,,,,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.18""]","[""0""]"
2,46,Velkej ptak,201,,,,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.50""]","[""0""]"
2,54,TRIO do prostoru,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.6""]","[""0""]"
2,54,TRIO do prostoru,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",1,"[""DIM""]",1,"[""0.6""]","[""0""]"
2,55,Groteska boj o zradlo - Velikeho racka,101,,,,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.16""]","[""0""]"
2,55,Groteska boj o zradlo - Velikeho racka,102,,,,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.16""]","[""0""]"
2,55,Groteska boj o zradlo - Velikeho racka,201,,,,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.16""]","[""0""]"
2,55,Groteska boj o zradlo - Velikeho racka,202,,,,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.16""]","[""0""]"
2,8,Astera Jirka u stolu,102,,,,mixed,4,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5""]",0,[],1,"[""0.18""]","[""0""]"
2,25,Vilda odchazi,201,,,,mixed,3,"[""PAN"", ""TILT"", ""ZOOM""]",1,"[""DIM""]",2,"[""0.17"", ""0.5""]","[""0""]"
2,24,Jonatanuv PAD,21,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.12""]","[""4""]"
2,24,Jonatanuv PAD,22,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.12""]","[""4""]"
2,24,Jonatanuv PAD,23,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.12""]","[""4""]"
2,24,Jonatanuv PAD,24,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.12""]","[""4""]"
2,24,Jonatanuv PAD,25,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.12""]","[""4""]"
2,24,Jonatanuv PAD,26,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.12""]","[""4""]"
2,24,Jonatanuv PAD,27,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.12""]","[""4""]"
2,24,Jonatanuv PAD,28,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.12""]","[""4""]"
2,24,Jonatanuv PAD,29,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.12""]","[""4""]"
2,24,Jonatanuv PAD,30,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.12""]","[""4""]"
2,24,Jonatanuv PAD,31,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.12""]","[""4""]"
2,24,Jonatanuv PAD,32,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.12""]","[""4""]"
2,25,Vilda odchazi,21,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.10""]","[""4""]"
2,25,Vilda odchazi,22,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.10""]","[""4""]"
2,25,Vilda odchazi,23,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.10""]","[""4""]"
2,25,Vilda odchazi,24,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.10""]","[""4""]"
2,25,Vilda odchazi,25,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.10""]","[""4""]"
2,25,Vilda odchazi,26,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.10""]","[""4""]"
2,25,Vilda odchazi,27,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.10""]","[""4""]"
2,25,Vilda odchazi,28,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.10""]","[""4""]"
2,25,Vilda odchazi,29,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.10""]","[""4""]"
2,25,Vilda odchazi,30,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.10""]","[""4""]"
2,25,Vilda odchazi,31,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.10""]","[""4""]"
2,25,Vilda odchazi,32,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,2,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,5,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,15,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.10""]","[""4""]"
2,46,Velkej ptak,16,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.10""]","[""4""]"
2,52,dialog,40,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",0,[],1,"[""4.10""]","[""4""]"
2,9,Racek astery 2:32,21,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,9,Racek astery 2:32,22,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,9,Racek astery 2:32,23,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,9,Racek astery 2:32,24,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,9,Racek astery 2:32,25,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,9,Racek astery 2:32,26,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,9,Racek astery 2:32,27,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,9,Racek astery 2:32,28,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,9,Racek astery 2:32,29,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,9,Racek astery 2:32,30,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,9,Racek astery 2:32,31,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,9,Racek astery 2:32,32,,,,mixed,3,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3""]",1,"[""DIM""]",1,"[""4.10""]","[""4""]"
2,25,Vilda odchazi,202,,,,mixed,2,"[""PAN"", ""TILT""]",0,[],3,"[""0.17"", ""0.18"", ""0.5""]","[""0""]"
2,36,Jen prava strana - Wilda na schodech,102,,,,mixed,2,"[""PAN"", ""TILT""]",1,"[""DIM""]",2,"[""0.15"", ""0.20""]","[""0""]"
2,85,Dekovacka,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,mixed,2,"[""PAN"", ""TILT""]",1,"[""DIM""]",2,"[""0.4"", ""0.65""]","[""0""]"
2,36,Jen prava strana - Wilda na schodech,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,mixed,2,"[""PAN"", ""ZOOM""]",0,[],1,"[""0.20""]","[""0""]"
2,46,Velkej ptak,102,,,,mixed,2,"[""PAN"", ""TILT""]",0,[],1,"[""0.50""]","[""0""]"
2,6,Jonatan odchazi z hejna - 1:26,202,,,,mixed,2,"[""PAN"", ""TILT""]",0,[],1,"[""0.17""]","[""0""]"
2,80,Flo konec sola stred,101,,,,mixed,2,"[""PAN"", ""TILT""]",1,"[""DIM""]",1,"[""0.36""]","[""0""]"
2,80,Flo konec sola stred,102,,,,mixed,2,"[""PAN"", ""TILT""]",1,"[""DIM""]",1,"[""0.36""]","[""0""]"
2,80,Flo konec sola stred,201,,,,mixed,2,"[""PAN"", ""TILT""]",1,"[""DIM""]",1,"[""0.36""]","[""0""]"
2,80,Flo konec sola stred,202,,,,mixed,2,"[""PAN"", ""TILT""]",1,"[""DIM""]",1,"[""0.36""]","[""0""]"
2,11,J. SOLO - 2:47,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,mixed,1,"[""ZOOM""]",1,"[""DIM""]",1,"[""0.6""]","[""0""]"
2,2,lidi,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,mixed,1,"[""ZOOM""]",1,"[""DIM""]",1,"[""0.4""]","[""0""]"
2,2,lidi,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,mixed,1,"[""ZOOM""]",1,"[""DIM""]",1,"[""0.4""]","[""0""]"
28,1,Cue 1,13,,,,hard_only,38,"[""ANIMATIONINDEXROTATE"", ""ANIMATIONWHEEL"", ""BLADE1A"", ""BLADE1B"", ""BLADE2A"", ""BLADE2B"", ""BLADE3A"", ""BLADE3B"", ""BLADE4A"", ""BLADE4B"", ""COLOR1"", ""COLOR2"", ""COLORMIXER"", ""COLORMIXMSPEED"", ""COLORMIXMSPEED2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""CTO"", ""EFFECTINDEXROTATE"", ""EFFECTMACROS"", ""EFFECTWHEEL"", ""FIXTUREGLOBALRESET"", ""FOCUS"", ""FROST"", ""GOBO1"", ""GOBO2"", ""GOBO2_POS"", ""INTENSITYMACROS"", ""IRIS"", ""PAN"", ""POSITIONMSPEED"", ""PWMFREQUENCY"", ""PWMFREQUENCYADJUST"", ""SHAPER ROT"", ""TILT"", ""ZOOM"", ""ZOOMMSPEED""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
28,1,Cue 1,14,,,,hard_only,38,"[""ANIMATIONINDEXROTATE"", ""ANIMATIONWHEEL"", ""BLADE1A"", ""BLADE1B"", ""BLADE2A"", ""BLADE2B"", ""BLADE3A"", ""BLADE3B"", ""BLADE4A"", ""BLADE4B"", ""COLOR1"", ""COLOR2"", ""COLORMIXER"", ""COLORMIXMSPEED"", ""COLORMIXMSPEED2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""CTO"", ""EFFECTINDEXROTATE"", ""EFFECTMACROS"", ""EFFECTWHEEL"", ""FIXTUREGLOBALRESET"", ""FOCUS"", ""FROST"", ""GOBO1"", ""GOBO2"", ""GOBO2_POS"", ""INTENSITYMACROS"", ""IRIS"", ""PAN"", ""POSITIONMSPEED"", ""PWMFREQUENCY"", ""PWMFREQUENCYADJUST"", ""SHAPER ROT"", ""TILT"", ""ZOOM"", ""ZOOMMSPEED""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
10,1,lidi,14,,,,hard_only,28,"[""ANIMATIONINDEXROTATE"", ""ANIMATIONWHEEL"", ""BLADE1A"", ""BLADE1B"", ""BLADE2A"", ""BLADE2B"", ""BLADE3A"", ""BLADE3B"", ""BLADE4A"", ""BLADE4B"", ""COLORMIXER"", ""COLORMIXMSPEED"", ""COLORMIXMSPEED2"", ""CTO"", ""EFFECTINDEXROTATE"", ""EFFECTMACROS"", ""EFFECTWHEEL"", ""FIXTUREGLOBALRESET"", ""GOBO1"", ""GOBO2"", ""GOBO2_POS"", ""INTENSITYMACROS"", ""IRIS"", ""POSITIONMSPEED"", ""PWMFREQUENCY"", ""PWMFREQUENCYADJUST"", ""SHAPER ROT"", ""ZOOMMSPEED""]",1,"[""SHUTTER""]",0,[],[]
10,1,lidi,15,,,,hard_only,28,"[""ANIMATIONINDEXROTATE"", ""ANIMATIONWHEEL"", ""BLADE1A"", ""BLADE1B"", ""BLADE2A"", ""BLADE2B"", ""BLADE3A"", ""BLADE3B"", ""BLADE4A"", ""BLADE4B"", ""COLORMIXER"", ""COLORMIXMSPEED"", ""COLORMIXMSPEED2"", ""CTO"", ""EFFECTINDEXROTATE"", ""EFFECTMACROS"", ""EFFECTWHEEL"", ""FIXTUREGLOBALRESET"", ""GOBO1"", ""GOBO2"", ""GOBO2_POS"", ""INTENSITYMACROS"", ""IRIS"", ""POSITIONMSPEED"", ""PWMFREQUENCY"", ""PWMFREQUENCYADJUST"", ""SHAPER ROT"", ""ZOOMMSPEED""]",1,"[""SHUTTER""]",0,[],[]
10,36,9:46.888,14,,,,hard_only,28,"[""ANIMATIONINDEXROTATE"", ""ANIMATIONWHEEL"", ""BLADE1A"", ""BLADE1B"", ""BLADE2A"", ""BLADE2B"", ""BLADE3A"", ""BLADE3B"", ""BLADE4A"", ""BLADE4B"", ""COLORMIXER"", ""COLORMIXMSPEED"", ""COLORMIXMSPEED2"", ""CTO"", ""EFFECTINDEXROTATE"", ""EFFECTMACROS"", ""EFFECTWHEEL"", ""FIXTUREGLOBALRESET"", ""GOBO1"", ""GOBO2"", ""GOBO2_POS"", ""INTENSITYMACROS"", ""IRIS"", ""POSITIONMSPEED"", ""PWMFREQUENCY"", ""PWMFREQUENCYADJUST"", ""SHAPER ROT"", ""ZOOMMSPEED""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
10,36,9:46.888,15,,,,hard_only,28,"[""ANIMATIONINDEXROTATE"", ""ANIMATIONWHEEL"", ""BLADE1A"", ""BLADE1B"", ""BLADE2A"", ""BLADE2B"", ""BLADE3A"", ""BLADE3B"", ""BLADE4A"", ""BLADE4B"", ""COLORMIXER"", ""COLORMIXMSPEED"", ""COLORMIXMSPEED2"", ""CTO"", ""EFFECTINDEXROTATE"", ""EFFECTMACROS"", ""EFFECTWHEEL"", ""FIXTUREGLOBALRESET"", ""GOBO1"", ""GOBO2"", ""GOBO2_POS"", ""INTENSITYMACROS"", ""IRIS"", ""POSITIONMSPEED"", ""PWMFREQUENCY"", ""PWMFREQUENCYADJUST"", ""SHAPER ROT"", ""ZOOMMSPEED""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
10,9,otevreni vrata,11,,,,hard_only,18,"[""ANIMATIONINDEXROTATE"", ""ANIMATIONWHEEL"", ""COLORMIXER"", ""COLORMIXMSPEED"", ""COLORMIXMSPEED2"", ""CTO"", ""EFFECTINDEXROTATE"", ""EFFECTMACROS"", ""EFFECTWHEEL"", ""FIXTUREGLOBALRESET"", ""FROST"", ""GOBO2_POS"", ""INTENSITYMACROS"", ""POSITIONMSPEED"", ""PWMFREQUENCY"", ""PWMFREQUENCYADJUST"", ""ZOOM"", ""ZOOMMSPEED""]",1,"[""DIM""]",0,[],[]
2,0,Cue Zero,101,,,,hard_only,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""FLOWERCOLORMACROS"", ""FLOWEREFFECT"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""TILT"", ""ZOOM""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
2,0,Cue Zero,102,,,,hard_only,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""FLOWERCOLORMACROS"", ""FLOWEREFFECT"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""TILT"", ""ZOOM""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
2,0,Cue Zero,201,,,,hard_only,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""FLOWERCOLORMACROS"", ""FLOWEREFFECT"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""TILT"", ""ZOOM""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
2,0,Cue Zero,202,,,,hard_only,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""FLOWERCOLORMACROS"", ""FLOWEREFFECT"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""TILT"", ""ZOOM""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
2,76,J+F duet - S hudbou,101,,,,hard_only,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""FLOWERCOLORMACROS"", ""FLOWEREFFECT"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""TILT"", ""ZOOM""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
2,76,J+F duet - S hudbou,102,,,,hard_only,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""FLOWERCOLORMACROS"", ""FLOWEREFFECT"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""TILT"", ""ZOOM""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
2,76,J+F duet - S hudbou,201,,,,hard_only,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""FLOWERCOLORMACROS"", ""FLOWEREFFECT"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""TILT"", ""ZOOM""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
2,76,J+F duet - S hudbou,202,,,,hard_only,17,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""FLOWERCOLORMACROS"", ""FLOWEREFFECT"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""TILT"", ""ZOOM""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
2,0,Cue Zero,103,RSpiide3 3,7 Robin Spiider Mode 3,4.067,hard_only,15,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""TILT"", ""ZOOM""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
2,0,Cue Zero,104,RSpiide3 4,7 Robin Spiider Mode 3,4.100,hard_only,15,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""TILT"", ""ZOOM""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
2,0,Cue Zero,105,RSpiide3 5,7 Robin Spiider Mode 3,4.133,hard_only,15,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""TILT"", ""ZOOM""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
2,0,Cue Zero,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,hard_only,15,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""TILT"", ""ZOOM""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
2,0,Cue Zero,107,RSpiide3 7,7 Robin Spiider Mode 3,4.271,hard_only,15,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""TILT"", ""ZOOM""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
2,0,Cue Zero,108,RSpiide3 8,7 Robin Spiider Mode 3,4.304,hard_only,15,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""TILT"", ""ZOOM""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
2,76,J+F duet - S hudbou,106,RSpiide3 6,7 Robin Spiider Mode 3,4.166,hard_only,15,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""LAMPCONTROL"", ""PAN"", ""PIXELEFFECTS"", ""PIXELEFFECTSFADE"", ""PIXELEFFECTSSPEED"", ""POSITIONMSPEED"", ""TILT"", ""ZOOM""]",1,"[""SHUTTER""]",0,[],[]
8,1,Cue 1,4,,,,hard_only,11,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5"", ""PAN"", ""TILT"", ""ZOOM""]",4,"[""DIM"", ""DIM2"", ""SHUTTER"", ""SHUTTER2""]",0,[],[]
10,68,Ondra klavir satna,13,,,,hard_only,9,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""FOCUS"", ""PAN"", ""TILT"", ""ZOOM""]",1,"[""DIM""]",0,[],[]
10,95,ukotveny zebrikr ondra nahoru blikam 111,14,,,,hard_only,9,"[""COLOR1"", ""COLOR2"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""CTO"", ""PAN"", ""TILT"", ""ZOOM""]",1,"[""DIM""]",0,[],[]
2,11,J. SOLO - 2:47,101,,,,hard_only,9,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""LAMPCONTROL"", ""POSITIONMSPEED""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
2,11,J. SOLO - 2:47,102,,,,hard_only,9,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""LAMPCONTROL"", ""POSITIONMSPEED""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
2,11,J. SOLO - 2:47,201,,,,hard_only,9,"[""COLORMIXER"", ""COLORMIXMODE"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""CTC"", ""LAMPCONTROL"", ""POSITIONMSPEED""]",2,"[""DIM"", ""SHUTTER""]",0,[],[]
