sequence_number,sequence_name,cue_number,cue_name,trigger,fade,delay,command,fixture_ids,fixture_details,references,preset_refs,effect_refs,group_refs,dimmer_value_count,hard_value_count,hard_value_attributes,hard_value_preview,source_file
10,Sequence 10,75,Projede Lavka,,5,,,"[1, 2, 3, 4, 5, 6, 7, 8, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001"", ""42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023"", ""43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045"", ""44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067"", ""45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089"", ""46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111"", ""47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001"", ""48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023"", ""49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045"", ""50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067"", ""51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089"", ""52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111""]","[""preset:0.34""]","[""preset:0.34""]",[],[],28,33,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""basic_fade""]","[{""attribute"": ""COLORRGB1"", ""raw_value"": ""27.47"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""24.01"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""100.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""49.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""27.47"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""24.01"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""100.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""49.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""27.47"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""24.01"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""100.00"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""49.00"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""27.47"", ""fixture_id"": 4}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""24.01"", ""fixture_id"": 4}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""100.00"", ""fixture_id"": 4}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""49.00"", ""fixture_id"": 4}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""27.47"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""24.01"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""100.00"", ""fixture_id"": 5}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""49.00"", ""fixture_id"": 5}]",exports\Studio54_main_sequences.xml
10,Sequence 10,76,ondra hodi koukain novy track,Timecode,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 11]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""11 | Fixture 11""]",[],[],[],[],1,64,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]","[{""attribute"": ""COLORRGB1"", ""raw_value"": ""90.03"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""58.43"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""1.29"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""17.38"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB31"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB32"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB33"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB35"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""90.03"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""58.43"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""1.29"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""17.38"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB31"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB32"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB33"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB35"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""90.03"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""58.43"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""1.29"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""17.38"", ""fixture_id"": 3}]",exports\Studio54_main_sequences.xml
10,Sequence 10,77,kokain pro mikiho,Timecode,4,,,[14],"[""14 | Fixture 14""]",[],[],[],[],1,4,"[""PAN"", ""TILT"", ""ZOOM"", ""basic_fade""]","[{""attribute"": ""PAN"", ""raw_value"": ""0.00"", ""fixture_id"": 14}, {""attribute"": ""TILT"", ""raw_value"": ""-17.64"", ""fixture_id"": 14}, {""attribute"": ""ZOOM"", ""raw_value"": ""69.80"", ""fixture_id"": 14}, {""attribute"": ""basic_fade"", ""raw_value"": ""4.00"", ""fixture_id"": null}]",exports\Studio54_main_sequences.xml
10,Sequence 10,78,Miki odchazi od misky s koksem,,3,,,[14],"[""14 | Fixture 14""]",[],[],[],[],1,1,"[""basic_fade""]","[{""attribute"": ""basic_fade"", ""raw_value"": ""3.00"", ""fixture_id"": null}]",exports\Studio54_main_sequences.xml
10,Sequence 10,79,chuze STYCH od garaze velky,Timecode,,,,"[1, 2, 3, 4, 5, 6, 7, 8]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8""]",[],[],[],[],0,64,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]","[{""attribute"": ""COLORRGB1"", ""raw_value"": ""70.37"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""2.74"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""66.78"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""37.04"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB31"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB32"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB33"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB35"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""70.37"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""2.74"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""66.78"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""37.04"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB31"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB32"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB33"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB35"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""70.37"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""2.74"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""66.78"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""37.04"", ""fixture_id"": 3}]",exports\Studio54_main_sequences.xml
10,Sequence 10,80,Alex gr STYCH od klaviru patrik osuka alexe,Timecode,,,,"[1, 2, 3, 4, 5, 6, 7, 8]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8""]",[],[],[],[],0,64,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]","[{""attribute"": ""COLORRGB1"", ""raw_value"": ""100.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB31"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB32"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB33"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB35"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""100.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB31"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB32"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB33"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB35"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""100.00"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""0.00"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""0.00"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""0.00"", ""fixture_id"": 3}]",exports\Studio54_main_sequences.xml
10,Sequence 10,80.5,koule dolu,Timecode,,,,"[67, 21]","[""67 | HotboxW8 1 | 14 Hotbox RGBW 8 channel | 1.401"", ""21 | Fixture 21""]","[""preset:0.90""]","[""preset:0.90""]",[],[],1,0,[],[],exports\Studio54_main_sequences.xml
10,Sequence 10,80.6,signal,Time,,,,[67],"[""67 | HotboxW8 1 | 14 Hotbox RGBW 8 channel | 1.401""]",[],[],[],[],1,0,[],[],exports\Studio54_main_sequences.xml
10,Sequence 10,81,disko gula dolu,Timecode,,,,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 17, 18, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 21]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""11 | Fixture 11"", ""12 | Fixture 12"", ""17 | Fixture 17"", ""18 | Fixture 18"", ""41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001"", ""42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023"", ""43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045"", ""44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067"", ""45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089"", ""46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111"", ""47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001"", ""48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023"", ""49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045"", ""50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067"", ""51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089"", ""52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111"", ""21 | Fixture 21""]","[""preset:0.31""]","[""preset:0.31""]",[],[],13,64,"[""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB31"", ""COLORRGB32"", ""COLORRGB33"", ""COLORRGB35"", ""COLORRGB5""]","[{""attribute"": ""COLORRGB1"", ""raw_value"": ""26.86"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""37.32"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""62.68"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB31"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB32"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB33"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB35"", ""raw_value"": ""0.00"", ""fixture_id"": 1}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""26.86"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""37.32"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""62.68"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB31"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB32"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB33"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB35"", ""raw_value"": ""0.00"", ""fixture_id"": 2}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""26.86"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""0.00"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""37.32"", ""fixture_id"": 3}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""62.68"", ""fixture_id"": 3}]",exports\Studio54_main_sequences.xml
10,Sequence 10,82,buzno tanec,Timecode,30,,,"[1, 2, 3, 4, 5, 6, 7, 8, 14, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""14 | Fixture 14"", ""41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001"", ""42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023"", ""43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045"", ""44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067"", ""45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089"", ""46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111"", ""47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001"", ""48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023"", ""49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045"", ""50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067"", ""51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089"", ""52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111""]","[""preset:0.74""]","[""preset:0.74""]",[],[],28,1,"[""basic_fade""]","[{""attribute"": ""basic_fade"", ""raw_value"": ""30.00"", ""fixture_id"": null}]",exports\Studio54_main_sequences.xml
10,Sequence 10,83,buzno duet 2,Timecode,5,,,"[11, 12, 17, 18, 21]","[""11 | Fixture 11"", ""12 | Fixture 12"", ""17 | Fixture 17"", ""18 | Fixture 18"", ""21 | Fixture 21""]",[],[],[],[],5,1,"[""basic_fade""]","[{""attribute"": ""basic_fade"", ""raw_value"": ""5.00"", ""fixture_id"": null}]",exports\Studio54_main_sequences.xml
10,Sequence 10,84,Gobo sex,Timecode,5,,,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 66, 32]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""11 | Fixture 11"", ""12 | Fixture 12"", ""13 | Fixture 13"", ""14 | Fixture 14"", ""15 | Fixture 15"", ""16 | Fixture 16"", ""17 | Fixture 17"", ""18 | Fixture 18"", ""66 | HotboxW8 6 | 14 Hotbox RGBW 8 channel | 2.257"", ""32 | Fixture 32""]","[""preset:0.75"", ""preset:0.76""]","[""preset:0.75"", ""preset:0.76""]",[],[],25,1,"[""basic_fade""]","[{""attribute"": ""basic_fade"", ""raw_value"": ""5.00"", ""fixture_id"": null}]",exports\Studio54_main_sequences.xml
10,Sequence 10,85,groupen sex,Timecode,20,,,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 15, 16, 17, 18, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]","[""1 | Fixture 1"", ""2 | Fixture 2"", ""3 | Fixture 3"", ""4 | Fixture 4"", ""5 | Fixture 5"", ""6 | Fixture 6"", ""7 | Fixture 7"", ""8 | Fixture 8"", ""11 | Fixture 11"", ""12 | Fixture 12"", ""13 | Fixture 13"", ""15 | Fixture 15"", ""16 | Fixture 16"", ""17 | Fixture 17"", ""18 | Fixture 18"", ""41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001"", ""42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023"", ""43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045"", ""44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067"", ""45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089"", ""46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111"", ""47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001"", ""48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023"", ""49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045"", ""50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067"", ""51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089"", ""52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111""]",[],[],[],[],35,73,"[""COLORMIXER"", ""COLORRGB1"", ""COLORRGB2"", ""COLORRGB3"", ""COLORRGB5"", ""COLORTEMPERATURE"", ""basic_fade""]","[{""attribute"": ""COLORMIXER"", ""raw_value"": ""0.00"", ""fixture_id"": 41}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""26.86"", ""fixture_id"": 41}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""0.00"", ""fixture_id"": 41}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""37.32"", ""fixture_id"": 41}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""62.68"", ""fixture_id"": 41}, {""attribute"": ""COLORTEMPERATURE"", ""raw_value"": ""0.00"", ""fixture_id"": 41}, {""attribute"": ""COLORMIXER"", ""raw_value"": ""0.00"", ""fixture_id"": 42}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""26.86"", ""fixture_id"": 42}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""0.00"", ""fixture_id"": 42}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""37.32"", ""fixture_id"": 42}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""62.68"", ""fixture_id"": 42}, {""attribute"": ""COLORTEMPERATURE"", ""raw_value"": ""0.00"", ""fixture_id"": 42}, {""attribute"": ""COLORMIXER"", ""raw_value"": ""0.00"", ""fixture_id"": 43}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""26.86"", ""fixture_id"": 43}, {""attribute"": ""COLORRGB2"", ""raw_value"": ""0.00"", ""fixture_id"": 43}, {""attribute"": ""COLORRGB3"", ""raw_value"": ""37.32"", ""fixture_id"": 43}, {""attribute"": ""COLORRGB5"", ""raw_value"": ""62.68"", ""fixture_id"": 43}, {""attribute"": ""COLORTEMPERATURE"", ""raw_value"": ""0.00"", ""fixture_id"": 43}, {""attribute"": ""COLORMIXER"", ""raw_value"": ""0.00"", ""fixture_id"": 44}, {""attribute"": ""COLORRGB1"", ""raw_value"": ""26.86"", ""fixture_id"": 44}]",exports\Studio54_main_sequences.xml
10,Sequence 10,86,STYCH pres vsechny velky,Timecode,,,,[],[],[],[],[],[],0,0,[],[],exports\Studio54_main_sequences.xml
10,Sequence 10,87,shluk na stredu STYCH pryc,Timecode,10,,,"[14, 15, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]","[""14 | Fixture 14"", ""15 | Fixture 15"", ""41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001"", ""42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023"", ""43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045"", ""44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067"", ""45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089"", ""46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111"", ""47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001"", ""48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023"", ""49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045"", ""50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067"", ""51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089"", ""52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111""]",[],[],[],[],14,1,"[""basic_fade""]","[{""attribute"": ""basic_fade"", ""raw_value"": ""10.00"", ""fixture_id"": null}]",exports\Studio54_main_sequences.xml
10,Sequence 10,88,STROBO,Timecode,,,,"[14, 111, 20, 112, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 66, 667, 32]","[""14 | Fixture 14"", ""111 | Fixture 111"", ""20 | Fixture 20"", ""112 | Fixture 112"", ""41 | RLB350M1 1 | 12 Robin LEDBeam 350 Mode 1 | 13.001"", ""42 | RLB350M1 2 | 12 Robin LEDBeam 350 Mode 1 | 13.023"", ""43 | RLB350M1 3 | 12 Robin LEDBeam 350 Mode 1 | 13.045"", ""44 | RLB350M1 4 | 12 Robin LEDBeam 350 Mode 1 | 13.067"", ""45 | RLB350M1 5 | 12 Robin LEDBeam 350 Mode 1 | 13.089"", ""46 | RLB350M1 6 | 12 Robin LEDBeam 350 Mode 1 | 13.111"", ""47 | RLB350M1 7 | 12 Robin LEDBeam 350 Mode 1 | 5.001"", ""48 | RLB350M1 8 | 12 Robin LEDBeam 350 Mode 1 | 5.023"", ""49 | RLB350M1 9 | 12 Robin LEDBeam 350 Mode 1 | 5.045"", ""50 | RLB350M1 10 | 12 Robin LEDBeam 350 Mode 1 | 5.067"", ""51 | RLB350M1 11 | 12 Robin LEDBeam 350 Mode 1 | 5.089"", ""52 | RLB350M1 12 | 12 Robin LEDBeam 350 Mode 1 | 5.111"", ""66 | HotboxW8 6 | 14 Hotbox RGBW 8 channel | 2.257"", ""667 | voko | 17 Arcsource 12 RGB 00 | 9.430"", ""32 | Fixture 32""]","[""preset:0.77""]","[""preset:0.77""]",[],[],16,0,[],[],exports\Studio54_main_sequences.xml
