preset_number,preset_type,preset_xml_index,preset_name,fixture_id,fixture_name,fixture_type,fixture_patch,attribute,raw_value,value_type,reference_target,source_file
0.89,0,88,bejk nahore350,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,SHUTTER,18.95,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,PAN,49.14,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,TILT,99.98,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,POSITIONMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,FIXTUREGLOBALRESET,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,COLORMIXER,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,COLORRGB1,100.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,COLORRGB2,82.58,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,COLORRGB3,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,COLORRGB5,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,COLORTEMPERATURE,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,COLORMODE2,17.70,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,ZOOM,10.50,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,SHUTTER,18.95,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,DIM,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,COLORRGB1,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,COLORRGB2,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,COLORRGB3,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,COLORRGB5,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,DIM,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,COLORRGB1,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,COLORRGB2,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,COLORRGB3,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,COLORRGB5,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,DIM,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,COLORRGB1,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,COLORRGB2,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,COLORRGB3,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,COLORRGB5,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,DIM,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,COLORRGB1,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,COLORRGB2,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,COLORRGB3,0.00,hard,,exports\Studio54_preset_0.xml
0.89,0,88,bejk nahore350,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,COLORRGB5,0.00,hard,,exports\Studio54_preset_0.xml
0.90,0,89,signal,67,HotboxW8 1,14 Hotbox RGBW 8 channel,1.401,DIM,30.00,hard,,exports\Studio54_preset_0.xml
0.90,0,89,signal,67,HotboxW8 1,14 Hotbox RGBW 8 channel,1.401,COLORRGB1,22.73,hard,,exports\Studio54_preset_0.xml
0.90,0,89,signal,67,HotboxW8 1,14 Hotbox RGBW 8 channel,1.401,COLORRGB2,100.00,hard,,exports\Studio54_preset_0.xml
0.90,0,89,signal,67,HotboxW8 1,14 Hotbox RGBW 8 channel,1.401,COLORRGB3,0.00,hard,,exports\Studio54_preset_0.xml
0.90,0,89,signal,67,HotboxW8 1,14 Hotbox RGBW 8 channel,1.401,COLORRGB5,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,GOBO2,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,EFFECTWHEEL,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,PAN,207.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,TILT,-53.48,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,POSITIONMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,FIXTUREGLOBALRESET,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,PWMFREQUENCY,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,PWMFREQUENCYADJUST,50.20,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,INTENSITYMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,COLOR1,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,COLOR2,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,COLORRGB1,100.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,COLORRGB2,100.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,COLORRGB3,100.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,CTO,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,COLORMIXER,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,COLORMIXMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,COLORMIXMSPEED2,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,ZOOMMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,ANIMATIONWHEEL,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,ANIMATIONINDEXROTATE,50.20,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,EFFECTMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,GOBO1,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,GOBO2_POS,50.20,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,EFFECTINDEXROTATE,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,FROST,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,IRIS,74.90,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,ZOOM,43.50,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,FOCUS,74.80,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,SHAPER ROT,50.20,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,BLADE1A,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,BLADE1B,36.50,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,BLADE2A,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,BLADE2B,50.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,BLADE3A,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,BLADE3B,50.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,BLADE4A,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,BLADE4B,50.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,SHUTTER,18.90,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,COLORRGB1,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,COLORRGB2,0.00,hard,,exports\Studio54_preset_0.xml
0.92,0,91,mikistrip zaver,17,,,,COLORRGB3,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,GOBO2,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,EFFECTWHEEL,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,PAN,-8.10,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,TILT,-60.06,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,POSITIONMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,FIXTUREGLOBALRESET,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,PWMFREQUENCY,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,PWMFREQUENCYADJUST,50.20,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,INTENSITYMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,COLOR1,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,COLOR2,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,COLORRGB1,100.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,COLORRGB2,100.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,COLORRGB3,100.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,CTO,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,COLORMIXER,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,COLORMIXMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,COLORMIXMSPEED2,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,ZOOMMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,ANIMATIONWHEEL,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,ANIMATIONINDEXROTATE,50.20,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,EFFECTMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,GOBO1,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,GOBO2_POS,50.20,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,EFFECTINDEXROTATE,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,FROST,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,IRIS,75.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,ZOOM,100.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,FOCUS,18.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,SHAPER ROT,50.20,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,BLADE1A,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,BLADE1B,50.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,BLADE2A,54.79,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,BLADE2B,50.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,BLADE3A,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,BLADE3B,50.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,BLADE4A,61.96,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,BLADE4B,50.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,SHUTTER,18.90,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,DIM,3.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,COLORRGB1,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,COLORRGB2,0.00,hard,,exports\Studio54_preset_0.xml
0.93,0,92,zebrik zaver,18,,,,COLORRGB3,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,GOBO2,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,EFFECTWHEEL,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,PAN,-32.40,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,TILT,-59.08,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,POSITIONMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,FIXTUREGLOBALRESET,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,PWMFREQUENCY,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,PWMFREQUENCYADJUST,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,INTENSITYMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,COLOR1,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,COLOR2,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,COLORRGB1,100.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,COLORRGB2,100.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,COLORRGB3,100.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,CTO,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,COLORMIXER,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,COLORMIXMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,COLORMIXMSPEED2,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,ZOOMMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,ANIMATIONWHEEL,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,ANIMATIONINDEXROTATE,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,EFFECTMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,GOBO1,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,GOBO2_POS,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,EFFECTINDEXROTATE,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,FROST,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,IRIS,75.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,ZOOM,100.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,FOCUS,49.80,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,SHAPER ROT,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,BLADE1A,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,BLADE1B,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,BLADE2A,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,BLADE2B,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,BLADE3A,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,BLADE3B,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,BLADE4A,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,BLADE4B,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,11,,,,SHUTTER,18.90,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,GOBO2,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,EFFECTWHEEL,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,PAN,45.63,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,TILT,65.94,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,POSITIONMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,FIXTUREGLOBALRESET,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,PWMFREQUENCY,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,PWMFREQUENCYADJUST,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,INTENSITYMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,COLOR1,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,COLOR2,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,COLORRGB1,100.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,COLORRGB2,100.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,COLORRGB3,100.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,CTO,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,COLORMIXER,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,COLORMIXMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,COLORMIXMSPEED2,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,ZOOMMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,ANIMATIONWHEEL,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,ANIMATIONINDEXROTATE,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,EFFECTMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,GOBO1,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,GOBO2_POS,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,EFFECTINDEXROTATE,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,FROST,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,IRIS,75.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,ZOOM,100.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,FOCUS,49.80,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,SHAPER ROT,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,BLADE1A,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,BLADE1B,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,BLADE2A,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,BLADE2B,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,BLADE3A,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,BLADE3B,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,BLADE4A,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,BLADE4B,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,12,,,,SHUTTER,18.90,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,DIM,100.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,GOBO2,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,EFFECTWHEEL,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,PAN,21.06,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,TILT,-59.08,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,POSITIONMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,FIXTUREGLOBALRESET,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,PWMFREQUENCY,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,PWMFREQUENCYADJUST,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,INTENSITYMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,COLOR1,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,COLOR2,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,COLORRGB1,100.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,COLORRGB2,100.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,COLORRGB3,100.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,CTO,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,COLORMIXER,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,COLORMIXMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,COLORMIXMSPEED2,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,ZOOMMSPEED,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,ANIMATIONWHEEL,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,ANIMATIONINDEXROTATE,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,EFFECTMACROS,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,GOBO1,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,GOBO2_POS,50.20,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,EFFECTINDEXROTATE,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,FROST,0.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,IRIS,75.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,ZOOM,100.00,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,FOCUS,49.80,hard,,exports\Studio54_preset_0.xml
0.95,0,94,Preset 0.95,13,,,,SHAPER ROT,50.20,hard,,exports\Studio54_preset_0.xml
