sequence_number,sequence_name,cue_number,cue_name,attribute,raw_value,value_type,fixture_id,fixture_name,fixture_type,fixture_patch,reference_target,flags,source_path,is_hard_value,source_file
1,Sequence 1,54,Cue 54,text,40.503433,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,18.002289,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,20.590525,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,75.498604,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,24.501431,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,0.0034332799,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,0.0022888184,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,85.503433,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,-10.497711,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,-40.496567,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,72.649574,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,88.603981,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,99.999992,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,30,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,27.665548,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,62.962963,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,37.037045,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,38.75,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,36,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,54,Cue 54,text,68.5,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,55,Cue 55,text,leva ulice pryc,hard,,,,,,[],Cue/InfoItems/Info,True,exports\patch666_main_sequences.xml
1,Sequence 1,55,Cue 55,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,55,Cue 55,text,23,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,66.75,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,1,hard,,,,,,[],Cue/CueDatas/CueData/Effect/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,8,hard,,,,,,[],Cue/CueDatas/CueData/Effect/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,1,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,4,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,7,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,50,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,-27.535873,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,-58.047932,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,99.999992,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,51.275578,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,1.0519493,preset_ref,,,,,preset:1.0519493,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,10.256417,preset_ref,,,,,preset:10.256417,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,100,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,18.630159,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,36.499237,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,18.897638,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,61,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,-18.895878,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,21,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,-40.497932,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,11.301869,preset_ref,,,,,preset:11.301869,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,42.883793,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,99.999977,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,33.618256,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,49.999237,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,16.204111,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,-64.79792,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,27.499237,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,67.25,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,18.904112,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,49.952084,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,8.6111374,preset_ref,,,,,preset:8.6111374,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,16.226866,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,29.34473,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,56.704121,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,4.0520549,preset_ref,,,,,preset:4.0520549,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,0.68263447,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,8.2621183,preset_ref,,,,,preset:8.2621183,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,72.999237,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,-18.895885,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,43.202087,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,61.000004,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,9.9999997e-06,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,-52.645859,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,-14.997925,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,20.202024,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,11.301877,preset_ref,,,,,preset:11.301877,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,42.883797,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,99.999969,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,33.618263,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,42.856056,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,93.75,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,15.384622,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,26.282047,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,36,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,5.5,preset_ref,,,,,preset:5.5,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,35.546997,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,43.202061,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,99,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,1.5,preset_ref,,,,,preset:1.5,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,10.804121,preset_ref,,,,,preset:10.804121,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,27.002064,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,20.5,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,-56.695889,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,45.902054,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,56,Cue 56,text,46.5,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,57,Cue 57,text,69.5,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,57,Cue 57,text,91.25,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,cinkani v hudbe,hard,,,,,,[],Cue/InfoItems/Info,True,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,19.5,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,11.301869,preset_ref,,,,,preset:11.301869,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,1,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,21,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,42.883793,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,99.999977,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,33.618256,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,19.500006,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,11.301877,preset_ref,,,,,preset:11.301877,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,42.883797,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,99.999969,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,33.618263,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,2.25,preset_ref,,,,,preset:2.25,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,1,hard,,,,,,[],Cue/CueDatas/CueData/Effect/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,6,hard,,,,,,[],Cue/CueDatas/CueData/Effect/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,22.5,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,58,Cue 58,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,59,Cue 59,text,53,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,59,Cue 59,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,59,Cue 59,text,1,hard,,,,,,[],Cue/CueDatas/CueData/Effect/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,59,Cue 59,text,6,hard,,,,,,[],Cue/CueDatas/CueData/Effect/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,59,Cue 59,text,33.75,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,59,Cue 59,text,10,hard,,,,,,[],Cue/CueDatas/CueData/Effect/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,59,Cue 59,text,9,hard,,,,,,[],Cue/CueDatas/CueData/Effect/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,66.75,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,1,hard,,,,,,[],Cue/CueDatas/CueData/Effect/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,8,hard,,,,,,[],Cue/CueDatas/CueData/Effect/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,1,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,4,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,7,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,0,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,50,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,-29.695881,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,-56.697929,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,99.999992,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,51.275578,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,1.0519493,preset_ref,,,,,preset:1.0519493,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,10.256417,preset_ref,,,,,preset:10.256417,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,100,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,18.630159,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,36.499237,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,18.897638,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,61,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,-18.895878,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,21,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,-40.497932,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,11.301869,preset_ref,,,,,preset:11.301869,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,42.883793,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,99.999977,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,33.618256,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,49.999237,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,69.5,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,16.204111,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,-64.79792,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,27.499237,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,91.25,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,18.904112,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,49.952084,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,8.6111374,preset_ref,,,,,preset:8.6111374,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,16.226866,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,29.34473,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,48,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,67.25,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,56.704121,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,4.0520549,preset_ref,,,,,preset:4.0520549,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,0.68263447,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,8.2621183,preset_ref,,,,,preset:8.2621183,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,72.999237,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,-18.895885,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,43.202087,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,49,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,56.704136,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,-98.547897,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,30.303036,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,9.9999997e-06,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,0.166667,hard,,,,,,[],Cue/CueDatas/CueData/EffectRate,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,5,hard,,,,,,[],Cue/CueDatas/CueData/EffectLow,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,70,hard,,,,,,[],Cue/CueDatas/CueData/EffectHigh,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,-30,hard,,,,,,[],Cue/CueDatas/CueData/EffectPhase,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,100,hard,,,,,,[],Cue/CueDatas/CueData/EffectWidth,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,-32.395878,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,-109.3479,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,93.162384,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,42.346554,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,6.8376155,preset_ref,,,,,preset:6.8376155,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,55.5,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,61.000004,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,-52.645859,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,-14.997925,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,20.202024,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,11.301877,preset_ref,,,,,preset:11.301877,[],Cue/CueDatas/CueData/Value,False,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,42.883797,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,99.999969,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,33.618263,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,42.856056,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,93.75,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,20.5,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,51,hard,,,,,,[],Cue/CueDatas/CueData/Preset/No,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,20.590525,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,75.498604,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
1,Sequence 1,60,Cue 60,text,24.501431,hard,,,,,,[],Cue/CueDatas/CueData/Value,True,exports\patch666_main_sequences.xml
