sequence_number,sequence_name,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,dimmer,position,gobo,color,beam,focus,control,preset_refs,dimmer_value_count,hard_value_count,preset_value_count
11,QJU,103,blesk,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,"[""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=80.60"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=77.00"", ""H COLORRGB2=100.00"", ""H COLORRGB3=97.04"", ""H COLORRGB5=87.75"", ""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",0,4,18
11,QJU,103,blesk,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,"[""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=80.60"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=77.00"", ""H COLORRGB2=100.00"", ""H COLORRGB3=97.04"", ""H COLORRGB5=87.75"", ""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",0,4,18
11,QJU,103,blesk,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,"[""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=80.60"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=77.00"", ""H COLORRGB2=100.00"", ""H COLORRGB3=97.04"", ""H COLORRGB5=87.75"", ""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",0,4,18
11,QJU,103,blesk,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,"[""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=80.60"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=77.00"", ""H COLORRGB2=100.00"", ""H COLORRGB3=97.04"", ""H COLORRGB5=87.75"", ""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",0,4,18
11,QJU,103,blesk,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,"[""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=81.85"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=77.00"", ""H COLORRGB2=100.00"", ""H COLORRGB3=97.04"", ""H COLORRGB5=87.75"", ""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",0,4,18
11,QJU,103,blesk,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,"[""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=81.85"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=77.00"", ""H COLORRGB2=100.00"", ""H COLORRGB3=97.04"", ""H COLORRGB5=87.75"", ""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",0,4,18
11,QJU,103,blesk,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,"[""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=81.85"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=77.00"", ""H COLORRGB2=100.00"", ""H COLORRGB3=97.04"", ""H COLORRGB5=87.75"", ""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",0,4,18
11,QJU,103,blesk,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,"[""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=83.79"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=77.00"", ""H COLORRGB2=100.00"", ""H COLORRGB3=97.04"", ""H COLORRGB5=87.75"", ""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",0,4,18
11,QJU,103,blesk,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,"[""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=86.98"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=77.00"", ""H COLORRGB2=100.00"", ""H COLORRGB3=97.04"", ""H COLORRGB5=87.75"", ""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",0,4,18
11,QJU,103,blesk,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,"[""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=81.85"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""H COLORRGB1=77.00"", ""H COLORRGB2=100.00"", ""H COLORRGB3=97.04"", ""H COLORRGB5=87.75"", ""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",0,4,18
11,QJU,103,blesk,111,,,,"[""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D STROBEDURATION=0.00"", ""D STROBEEFFECTRATE=0.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00""]",[],[],[],[],[],[],[],32,0,0
11,QJU,103,blesk,112,,,,"[""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D STROBEDURATION=0.00"", ""D STROBEEFFECTRATE=0.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00"", ""D DIM=100.00""]",[],[],[],[],[],[],[],32,0,0
11,QJU,103,blesk,667,voko,17 Arcsource 12 RGB 00,9.430,"[""D DIM=0.00""]",[],[],[],[],[],[],[],1,0,0
11,QJU,104,Po blesku,1,Spiider 1,3 Robin Spiider Mode 3,2.001,"[""D DIM=100.00"", ""D DIM2=45.00""]",[],[],[],[],[],[],[],2,0,0
11,QJU,104,Po blesku,2,Spiider 2,3 Robin Spiider Mode 3,2.034,"[""D DIM=100.00"", ""D DIM2=45.00""]",[],[],[],[],[],[],[],2,0,0
11,QJU,104,Po blesku,3,Spiider 3,3 Robin Spiider Mode 3,2.067,"[""D DIM=100.00"", ""D DIM2=45.00""]",[],[],[],[],[],[],[],2,0,0
11,QJU,104,Po blesku,4,Spiider 4,3 Robin Spiider Mode 3,2.100,"[""D DIM=100.00"", ""D DIM2=45.00""]",[],[],[],[],[],[],[],2,0,0
11,QJU,104,Po blesku,5,Spiider 5,3 Robin Spiider Mode 3,4.001,"[""D DIM=100.00"", ""D DIM2=45.00""]",[],[],[],[],[],[],[],2,0,0
11,QJU,104,Po blesku,6,Spiider 6,3 Robin Spiider Mode 3,4.034,"[""D DIM=100.00"", ""D DIM2=45.00""]",[],[],[],[],[],[],[],2,0,0
11,QJU,104,Po blesku,7,Spiider 7,3 Robin Spiider Mode 3,4.067,"[""D DIM=100.00"", ""D DIM2=45.00""]",[],[],[],[],[],[],[],2,0,0
11,QJU,104,Po blesku,8,Spiider 8,3 Robin Spiider Mode 3,4.100,"[""D DIM=100.00"", ""D DIM2=45.00""]",[],[],[],[],[],[],[],2,0,0
11,QJU,104,Po blesku,9,,,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,10,,,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,11,Esprite 1,11 Robin Esprite Mode 2,2.133,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,12,Esprite 2,11 Robin Esprite Mode 2,2.175,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,13,Esprite 3,11 Robin Esprite Mode 2,3.001,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,14,Esprite 4,11 Robin Esprite Mode 2,3.043,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,15,Esprite 5,11 Robin Esprite Mode 2,3.085,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,16,Esprite 6,11 Robin Esprite Mode 2,3.127,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,17,Esprite 7,11 Robin Esprite Mode 2,4.133,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,18,Esprite 8,11 Robin Esprite Mode 2,4.175,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,20,,,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,21,,,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,22,,,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,23,,,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,24,,,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,25,,,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,26,,,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,27,,,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,28,,,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,29,,,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,30,,,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,31,Robin SVB1 1,7 Robin SVB1 Mode 3 - Pixel,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,32,Robin SVB1 2,7 Robin SVB1 Mode 3 - Pixel,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,33,Robin SVB1 3,7 Robin SVB1 Mode 3 - Pixel,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,104,Po blesku,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,"[""D DIM=0.00"", ""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=80.60"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",1,0,18
11,QJU,104,Po blesku,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,"[""D DIM=0.00"", ""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=80.60"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",1,0,18
11,QJU,104,Po blesku,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,"[""D DIM=0.00"", ""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=80.60"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",1,0,18
11,QJU,104,Po blesku,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,"[""D DIM=0.00"", ""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=80.60"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",1,0,18
11,QJU,104,Po blesku,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,"[""D DIM=0.00"", ""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=80.60"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",1,0,18
11,QJU,104,Po blesku,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,"[""D DIM=0.00"", ""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=80.60"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",1,0,18
11,QJU,104,Po blesku,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,"[""D DIM=0.00"", ""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=81.85"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",1,0,18
11,QJU,104,Po blesku,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,"[""D DIM=0.00"", ""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=81.85"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",1,0,18
11,QJU,104,Po blesku,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,"[""D DIM=0.00"", ""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=81.85"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",1,0,18
11,QJU,104,Po blesku,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,"[""D DIM=0.00"", ""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=83.79"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",1,0,18
11,QJU,104,Po blesku,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,"[""D DIM=0.00"", ""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=86.98"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",1,0,18
11,QJU,104,Po blesku,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,"[""D DIM=0.00"", ""P0.85 DIM=100.00"", ""P0.85 SHUTTER=18.95""]","[""P0.85 PAN=0.00"", ""P0.85 TILT=81.85"", ""P0.85 POSITIONMSPEED=0.00""]",[],"[""P0.85 COLORMIXER=0.00"", ""P0.85 COLORRGB1=77.00"", ""P0.85 COLORRGB2=100.00"", ""P0.85 COLORRGB3=97.04"", ""P0.85 COLORRGB5=87.75"", ""P0.85 COLORTEMPERATURE=0.00"", ""P0.85 COLORMODE2=17.70"", ""P0.85 COLORRGB1=0.00"", ""P0.85 COLORRGB2=0.00"", ""P0.85 COLORRGB3=0.00"", ""P0.85 COLORRGB5=0.00""]","[""P0.85 ZOOM=44.50""]",[],"[""P0.85 FIXTUREGLOBALRESET=0.00""]","[""0.85""]",1,0,18
11,QJU,104,Po blesku,65,HotboxW8 5,14 Hotbox RGBW 8 channel,2.249,"[""P0.49 DIM=100.00"", ""P0.49 SHUTTER=0.00""]",[],[],"[""P0.49 COLORMIXER=0.00"", ""P0.49 COLORRGB1=34.19"", ""P0.49 COLORRGB2=36.18"", ""P0.49 COLORRGB3=100.00"", ""P0.49 COLORRGB5=0.00"", ""P0.49 COLORMIXMACRORATE=0.00""]",[],[],[],"[""0.49""]",0,0,8
11,QJU,104,Po blesku,66,HotboxW8 6,14 Hotbox RGBW 8 channel,2.257,"[""P0.49 DIM=34.50"", ""P0.49 SHUTTER=0.00""]",[],[],"[""P0.49 COLORMIXER=0.00"", ""P0.49 COLORRGB1=100.00"", ""P0.49 COLORRGB2=88.93"", ""P0.49 COLORRGB3=61.54"", ""P0.49 COLORRGB5=0.00"", ""P0.49 COLORMIXMACRORATE=0.00""]",[],[],[],"[""0.49""]",0,0,8
11,QJU,104,Po blesku,71,HelM1 1,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.001,"[""P0.49 DIM=53.00""]",[],[],"[""P0.49 COLORRGB1=100.00"", ""P0.49 COLORRGB2=45.86"", ""P0.49 COLORRGB3=3.42""]",[],[],[],"[""0.49""]",0,0,4
