sequence_number,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,control_mode,hard_attribute_count,hard_attributes,dimmer_attribute_count,dimmer_attributes,preset_ref_count,preset_refs,preset_types
11,110,BO,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,66,HotboxW8 6,14 Hotbox RGBW 8 channel,2.257,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,71,HelM1 1,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.001,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,72,HelM1 2,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.004,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,73,HelM1 3,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.007,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,74,HelM1 4,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.010,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,75,HelM1 5,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.013,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,76,HelM1 6,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.016,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,77,HelM1 7,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.019,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,78,HelM1 8,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.022,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,111,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,112,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,666,Robin T1 Profile FS 1,13 Robin T1 Profile FS Mode 3 - RGBAL,10.001,none,0,[],1,"[""DIM""]",0,[],[]
11,110,BO,667,voko,17 Arcsource 12 RGB 00,9.430,none,0,[],1,"[""DIM""]",0,[],[]
11,112,DIKY,9,,,,none,0,[],0,[],0,[],[]
11,112,DIKY,10,,,,none,0,[],0,[],0,[],[]
11,112,DIKY,19,,,,none,0,[],0,[],0,[],[]
11,112,DIKY,20,,,,none,0,[],0,[],0,[],[]
11,112,DIKY,71,HelM1 1,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.001,none,0,[],1,"[""DIM""]",0,[],[]
11,112,DIKY,72,HelM1 2,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.004,none,0,[],1,"[""DIM""]",0,[],[]
11,112,DIKY,73,HelM1 3,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.007,none,0,[],1,"[""DIM""]",0,[],[]
11,112,DIKY,74,HelM1 4,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.010,none,0,[],1,"[""DIM""]",0,[],[]
11,112,DIKY,75,HelM1 5,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.013,none,0,[],1,"[""DIM""]",0,[],[]
11,112,DIKY,76,HelM1 6,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.016,none,0,[],1,"[""DIM""]",0,[],[]
11,112,DIKY,77,HelM1 7,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.019,none,0,[],1,"[""DIM""]",0,[],[]
11,112,DIKY,78,HelM1 8,16 Helios Tube 1: RGB - 1 Pixel - Strobe Off,14.022,none,0,[],1,"[""DIM""]",0,[],[]
11,112,DIKY,667,voko,17 Arcsource 12 RGB 00,9.430,none,0,[],1,"[""DIM""]",0,[],[]
11,113,lidi,9,,,,none,0,[],0,[],0,[],[]
11,113,lidi,10,,,,none,0,[],0,[],0,[],[]
11,113,lidi,19,,,,none,0,[],0,[],0,[],[]
11,113,lidi,20,,,,none,0,[],0,[],0,[],[]
11,113,lidi,31,Robin SVB1 1,7 Robin SVB1 Mode 3 - Pixel,,none,0,[],0,[],0,[],[]
11,113,lidi,32,Robin SVB1 2,7 Robin SVB1 Mode 3 - Pixel,,none,0,[],0,[],0,[],[]
11,113,lidi,33,Robin SVB1 3,7 Robin SVB1 Mode 3 - Pixel,,none,0,[],0,[],0,[],[]
11,114,8:15.150,9,,,,none,0,[],0,[],0,[],[]
11,114,8:15.150,10,,,,none,0,[],0,[],0,[],[]
11,114,8:15.150,19,,,,none,0,[],0,[],0,[],[]
11,114,8:15.150,20,,,,none,0,[],0,[],0,[],[]
11,114,8:15.150,29,,,,none,0,[],0,[],0,[],[]
11,114,8:15.150,30,,,,none,0,[],0,[],0,[],[]
11,114,8:15.150,31,Robin SVB1 1,7 Robin SVB1 Mode 3 - Pixel,,none,0,[],0,[],0,[],[]
11,114,8:15.150,32,Robin SVB1 2,7 Robin SVB1 Mode 3 - Pixel,,none,0,[],0,[],0,[],[]
11,114,8:15.150,33,Robin SVB1 3,7 Robin SVB1 Mode 3 - Pixel,,none,0,[],0,[],0,[],[]
11,114,8:15.150,667,voko,17 Arcsource 12 RGB 00,9.430,none,0,[],1,"[""DIM""]",0,[],[]
11,15,Par 6,27,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,15,Par 6,28,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,19,Scan,2,Spiider 2,3 Robin Spiider Mode 3,2.034,none,0,[],0,[],0,[],[]
11,19,Scan,3,Spiider 3,3 Robin Spiider Mode 3,2.067,none,0,[],0,[],0,[],[]
11,19,Scan,4,Spiider 4,3 Robin Spiider Mode 3,2.100,none,0,[],0,[],0,[],[]
11,19,Scan,5,Spiider 5,3 Robin Spiider Mode 3,4.001,none,0,[],0,[],0,[],[]
11,19,Scan,6,Spiider 6,3 Robin Spiider Mode 3,4.034,none,0,[],0,[],0,[],[]
11,19,Scan,7,Spiider 7,3 Robin Spiider Mode 3,4.067,none,0,[],0,[],0,[],[]
11,19,Scan,8,Spiider 8,3 Robin Spiider Mode 3,4.100,none,0,[],0,[],0,[],[]
11,19,Scan,9,,,,none,0,[],0,[],0,[],[]
11,19,Scan,10,,,,none,0,[],0,[],0,[],[]
11,19,Scan,11,Esprite 1,11 Robin Esprite Mode 2,2.133,none,0,[],0,[],0,[],[]
11,19,Scan,12,Esprite 2,11 Robin Esprite Mode 2,2.175,none,0,[],0,[],0,[],[]
11,19,Scan,13,Esprite 3,11 Robin Esprite Mode 2,3.001,none,0,[],0,[],0,[],[]
11,19,Scan,14,Esprite 4,11 Robin Esprite Mode 2,3.043,none,0,[],0,[],0,[],[]
11,19,Scan,15,Esprite 5,11 Robin Esprite Mode 2,3.085,none,0,[],0,[],0,[],[]
11,19,Scan,17,Esprite 7,11 Robin Esprite Mode 2,4.133,none,0,[],0,[],0,[],[]
11,19,Scan,18,Esprite 8,11 Robin Esprite Mode 2,4.175,none,0,[],0,[],0,[],[]
11,19,Scan,19,,,,none,0,[],0,[],0,[],[]
11,19,Scan,20,,,,none,0,[],0,[],0,[],[]
11,19,Scan,27,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,19,Scan,28,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,19,Scan,667,voko,17 Arcsource 12 RGB 00,9.430,none,0,[],1,"[""DIM""]",0,[],[]
11,2,Miki tma zacatek interview,11,Esprite 1,11 Robin Esprite Mode 2,2.133,none,0,[],1,"[""DIM""]",0,[],[]
11,2,Miki tma zacatek interview,12,Esprite 2,11 Robin Esprite Mode 2,2.175,none,0,[],1,"[""DIM""]",0,[],[]
11,2,Miki tma zacatek interview,16,Esprite 6,11 Robin Esprite Mode 2,3.127,none,0,[],1,"[""DIM""]",0,[],[]
11,2,Miki tma zacatek interview,17,Esprite 7,11 Robin Esprite Mode 2,4.133,none,0,[],1,"[""DIM""]",0,[],[]
11,2,Miki tma zacatek interview,18,Esprite 8,11 Robin Esprite Mode 2,4.175,none,0,[],1,"[""DIM""]",0,[],[]
11,2,Miki tma zacatek interview,65,HotboxW8 5,14 Hotbox RGBW 8 channel,2.249,none,0,[],1,"[""DIM""]",0,[],[]
11,20,350 1,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,none,0,[],1,"[""DIM""]",0,[],[]
11,20,350 1,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
11,22,350 3,16,Esprite 6,11 Robin Esprite Mode 2,3.127,none,0,[],1,"[""DIM""]",0,[],[]
11,24,350 5,667,voko,17 Arcsource 12 RGB 00,9.430,none,0,[],1,"[""DIM""]",0,[],[]
11,25,350 6,16,Esprite 6,11 Robin Esprite Mode 2,3.127,none,0,[],1,"[""DIM""]",0,[],[]
11,26,dojizdi lavka,21,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,26,dojizdi lavka,22,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,26,dojizdi lavka,23,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,26,dojizdi lavka,24,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,26,dojizdi lavka,25,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,26,dojizdi lavka,26,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,27,beegees 6:37.6,31,Robin SVB1 1,7 Robin SVB1 Mode 3 - Pixel,,none,0,[],0,[],0,[],[]
11,27,beegees 6:37.6,32,Robin SVB1 2,7 Robin SVB1 Mode 3 - Pixel,,none,0,[],0,[],0,[],[]
11,27,beegees 6:37.6,33,Robin SVB1 3,7 Robin SVB1 Mode 3 - Pixel,,none,0,[],0,[],0,[],[]
11,27,beegees 6:37.6,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,none,0,[],1,"[""DIM""]",0,[],[]
11,27,beegees 6:37.6,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,none,0,[],1,"[""DIM""]",0,[],[]
11,27,beegees 6:37.6,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,none,0,[],1,"[""DIM""]",0,[],[]
11,27,beegees 6:37.6,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,none,0,[],1,"[""DIM""]",0,[],[]
11,27,beegees 6:37.6,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,none,0,[],1,"[""DIM""]",0,[],[]
11,27,beegees 6:37.6,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,none,0,[],1,"[""DIM""]",0,[],[]
11,27,beegees 6:37.6,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
11,27,beegees 6:37.6,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,none,0,[],1,"[""DIM""]",0,[],[]
11,27,beegees 6:37.6,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,none,0,[],1,"[""DIM""]",0,[],[]
11,27,beegees 6:37.6,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,none,0,[],1,"[""DIM""]",0,[],[]
11,27,beegees 6:37.6,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,none,0,[],1,"[""DIM""]",0,[],[]
11,27,beegees 6:37.6,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,none,0,[],1,"[""DIM""]",0,[],[]
11,28,7:16.472,11,Esprite 1,11 Robin Esprite Mode 2,2.133,none,0,[],1,"[""DIM""]",0,[],[]
11,28,7:16.472,12,Esprite 2,11 Robin Esprite Mode 2,2.175,none,0,[],1,"[""DIM""]",0,[],[]
11,28,7:16.472,17,Esprite 7,11 Robin Esprite Mode 2,4.133,none,0,[],1,"[""DIM""]",0,[],[]
11,28,7:16.472,18,Esprite 8,11 Robin Esprite Mode 2,4.175,none,0,[],1,"[""DIM""]",0,[],[]
11,29,8:03.383,11,Esprite 1,11 Robin Esprite Mode 2,2.133,none,0,[],1,"[""DIM""]",0,[],[]
11,29,8:03.383,12,Esprite 2,11 Robin Esprite Mode 2,2.175,none,0,[],1,"[""DIM""]",0,[],[]
11,29,8:03.383,17,Esprite 7,11 Robin Esprite Mode 2,4.133,none,0,[],1,"[""DIM""]",0,[],[]
11,29,8:03.383,18,Esprite 8,11 Robin Esprite Mode 2,4.175,none,0,[],1,"[""DIM""]",0,[],[]
11,3,zpet spot miki konec interview,11,Esprite 1,11 Robin Esprite Mode 2,2.133,none,0,[],1,"[""DIM""]",0,[],[]
11,3,zpet spot miki konec interview,12,Esprite 2,11 Robin Esprite Mode 2,2.175,none,0,[],1,"[""DIM""]",0,[],[]
11,3,zpet spot miki konec interview,16,Esprite 6,11 Robin Esprite Mode 2,3.127,none,0,[],1,"[""DIM""]",0,[],[]
11,3,zpet spot miki konec interview,17,Esprite 7,11 Robin Esprite Mode 2,4.133,none,0,[],1,"[""DIM""]",0,[],[]
11,3,zpet spot miki konec interview,18,Esprite 8,11 Robin Esprite Mode 2,4.175,none,0,[],1,"[""DIM""]",0,[],[]
11,3.5,8x metronom odchazi miki,18,Esprite 8,11 Robin Esprite Mode 2,4.175,none,0,[],1,"[""DIM""]",0,[],[]
11,35,9:44.916,11,Esprite 1,11 Robin Esprite Mode 2,2.133,none,0,[],1,"[""DIM""]",0,[],[]
11,35,9:44.916,12,Esprite 2,11 Robin Esprite Mode 2,2.175,none,0,[],1,"[""DIM""]",0,[],[]
11,35,9:44.916,17,Esprite 7,11 Robin Esprite Mode 2,4.133,none,0,[],1,"[""DIM""]",0,[],[]
11,35,9:44.916,18,Esprite 8,11 Robin Esprite Mode 2,4.175,none,0,[],1,"[""DIM""]",0,[],[]
11,36,9:46.888,9,,,,none,0,[],0,[],0,[],[]
11,36,9:46.888,10,,,,none,0,[],0,[],0,[],[]
11,36,9:46.888,19,,,,none,0,[],0,[],0,[],[]
11,36,9:46.888,20,,,,none,0,[],0,[],0,[],[]
11,36,9:46.888,29,,,,none,0,[],0,[],0,[],[]
11,36,9:46.888,30,,,,none,0,[],0,[],0,[],[]
11,36,9:46.888,31,Robin SVB1 1,7 Robin SVB1 Mode 3 - Pixel,,none,0,[],0,[],0,[],[]
11,36,9:46.888,32,Robin SVB1 2,7 Robin SVB1 Mode 3 - Pixel,,none,0,[],0,[],0,[],[]
11,36,9:46.888,33,Robin SVB1 3,7 Robin SVB1 Mode 3 - Pixel,,none,0,[],0,[],0,[],[]
11,36,9:46.888,667,voko,17 Arcsource 12 RGB 00,9.430,none,0,[],1,"[""DIM""]",0,[],[]
11,36.5,koule pryc,9,,,,none,0,[],0,[],0,[],[]
11,36.5,koule pryc,10,,,,none,0,[],0,[],0,[],[]
11,36.5,koule pryc,19,,,,none,0,[],0,[],0,[],[]
11,36.5,koule pryc,20,,,,none,0,[],0,[],0,[],[]
11,36.5,koule pryc,29,,,,none,0,[],0,[],0,[],[]
11,36.5,koule pryc,30,,,,none,0,[],0,[],0,[],[]
11,36.5,koule pryc,31,Robin SVB1 1,7 Robin SVB1 Mode 3 - Pixel,,none,0,[],0,[],0,[],[]
11,36.5,koule pryc,32,Robin SVB1 2,7 Robin SVB1 Mode 3 - Pixel,,none,0,[],0,[],0,[],[]
11,36.5,koule pryc,33,Robin SVB1 3,7 Robin SVB1 Mode 3 - Pixel,,none,0,[],0,[],0,[],[]
11,36.5,koule pryc,667,voko,17 Arcsource 12 RGB 00,9.430,none,0,[],1,"[""DIM""]",0,[],[]
11,36.6,signal,67,HotboxW8 1,14 Hotbox RGBW 8 channel,1.401,none,0,[],1,"[""DIM""]",0,[],[]
11,37,kruhy se rusi,1,Spiider 1,3 Robin Spiider Mode 3,2.001,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,37,kruhy se rusi,2,Spiider 2,3 Robin Spiider Mode 3,2.034,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,37,kruhy se rusi,3,Spiider 3,3 Robin Spiider Mode 3,2.067,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,37,kruhy se rusi,4,Spiider 4,3 Robin Spiider Mode 3,2.100,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,37,kruhy se rusi,5,Spiider 5,3 Robin Spiider Mode 3,4.001,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,37,kruhy se rusi,6,Spiider 6,3 Robin Spiider Mode 3,4.034,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,37,kruhy se rusi,7,Spiider 7,3 Robin Spiider Mode 3,4.067,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,37,kruhy se rusi,8,Spiider 8,3 Robin Spiider Mode 3,4.100,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,37,kruhy se rusi,14,Esprite 4,11 Robin Esprite Mode 2,3.043,none,0,[],1,"[""DIM""]",0,[],[]
11,37,kruhy se rusi,15,Esprite 5,11 Robin Esprite Mode 2,3.085,none,0,[],1,"[""DIM""]",0,[],[]
11,38,kejs,1,Spiider 1,3 Robin Spiider Mode 3,2.001,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,38,kejs,2,Spiider 2,3 Robin Spiider Mode 3,2.034,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,38,kejs,3,Spiider 3,3 Robin Spiider Mode 3,2.067,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,38,kejs,4,Spiider 4,3 Robin Spiider Mode 3,2.100,none,0,[],0,[],0,[],[]
11,38,kejs,5,Spiider 5,3 Robin Spiider Mode 3,4.001,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,38,kejs,6,Spiider 6,3 Robin Spiider Mode 3,4.034,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,38,kejs,7,Spiider 7,3 Robin Spiider Mode 3,4.067,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,38,kejs,8,Spiider 8,3 Robin Spiider Mode 3,4.100,none,0,[],0,[],0,[],[]
11,38,kejs,9,,,,none,0,[],0,[],0,[],[]
11,38,kejs,10,,,,none,0,[],0,[],0,[],[]
11,38,kejs,11,Esprite 1,11 Robin Esprite Mode 2,2.133,none,0,[],0,[],0,[],[]
11,38,kejs,12,Esprite 2,11 Robin Esprite Mode 2,2.175,none,0,[],0,[],0,[],[]
11,38,kejs,13,Esprite 3,11 Robin Esprite Mode 2,3.001,none,0,[],0,[],0,[],[]
11,38,kejs,14,Esprite 4,11 Robin Esprite Mode 2,3.043,none,0,[],0,[],0,[],[]
11,38,kejs,16,Esprite 6,11 Robin Esprite Mode 2,3.127,none,0,[],0,[],0,[],[]
11,38,kejs,17,Esprite 7,11 Robin Esprite Mode 2,4.133,none,0,[],0,[],0,[],[]
11,38,kejs,18,Esprite 8,11 Robin Esprite Mode 2,4.175,none,0,[],0,[],0,[],[]
11,38,kejs,19,,,,none,0,[],0,[],0,[],[]
11,38,kejs,20,,,,none,0,[],0,[],0,[],[]
11,38,kejs,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,none,0,[],1,"[""DIM""]",0,[],[]
11,38,kejs,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,none,0,[],1,"[""DIM""]",0,[],[]
11,38,kejs,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,none,0,[],1,"[""DIM""]",0,[],[]
11,38,kejs,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,none,0,[],1,"[""DIM""]",0,[],[]
11,38,kejs,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,none,0,[],1,"[""DIM""]",0,[],[]
11,38,kejs,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
11,38,kejs,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,none,0,[],1,"[""DIM""]",0,[],[]
11,38,kejs,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,none,0,[],1,"[""DIM""]",0,[],[]
11,38,kejs,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,none,0,[],1,"[""DIM""]",0,[],[]
11,38,kejs,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,none,0,[],1,"[""DIM""]",0,[],[]
11,39,catwalk,1,Spiider 1,3 Robin Spiider Mode 3,2.001,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,39,catwalk,2,Spiider 2,3 Robin Spiider Mode 3,2.034,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,39,catwalk,3,Spiider 3,3 Robin Spiider Mode 3,2.067,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,39,catwalk,5,Spiider 5,3 Robin Spiider Mode 3,4.001,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,39,catwalk,6,Spiider 6,3 Robin Spiider Mode 3,4.034,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,39,catwalk,7,Spiider 7,3 Robin Spiider Mode 3,4.067,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,39,catwalk,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,none,0,[],1,"[""DIM""]",0,[],[]
11,39,catwalk,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,none,0,[],1,"[""DIM""]",0,[],[]
11,39,catwalk,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,none,0,[],1,"[""DIM""]",0,[],[]
11,39,catwalk,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,none,0,[],1,"[""DIM""]",0,[],[]
11,39,catwalk,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,none,0,[],1,"[""DIM""]",0,[],[]
11,39,catwalk,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
11,39,catwalk,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,none,0,[],1,"[""DIM""]",0,[],[]
11,39,catwalk,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,none,0,[],1,"[""DIM""]",0,[],[]
11,39,catwalk,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,none,0,[],1,"[""DIM""]",0,[],[]
11,39,catwalk,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,none,0,[],1,"[""DIM""]",0,[],[]
11,4,zabouhne dvere,18,Esprite 8,11 Robin Esprite Mode 2,4.175,none,0,[],1,"[""DIM""]",0,[],[]
11,4,zabouhne dvere,667,voko,17 Arcsource 12 RGB 00,9.430,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,1,Spiider 1,3 Robin Spiider Mode 3,2.001,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,5,lidi pryc s hudbou,5,Spiider 5,3 Robin Spiider Mode 3,4.001,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,5,lidi pryc s hudbou,7,Spiider 7,3 Robin Spiider Mode 3,4.067,none,0,[],2,"[""DIM"", ""DIM2""]",0,[],[]
11,5,lidi pryc s hudbou,21,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,22,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,23,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,24,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,25,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,26,,,,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,61,HotboxW8 1,14 Hotbox RGBW 8 channel,2.217,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,62,HotboxW8 2,14 Hotbox RGBW 8 channel,2.225,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,63,HotboxW8 3,14 Hotbox RGBW 8 channel,2.233,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,64,HotboxW8 4,14 Hotbox RGBW 8 channel,2.241,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,65,HotboxW8 5,14 Hotbox RGBW 8 channel,2.249,none,0,[],1,"[""DIM""]",0,[],[]
11,5,lidi pryc s hudbou,66,HotboxW8 6,14 Hotbox RGBW 8 channel,2.257,none,0,[],1,"[""DIM""]",0,[],[]
11,6,platforma dole,3,Spiider 3,3 Robin Spiider Mode 3,2.067,none,0,[],0,[],0,[],[]
11,6,platforma dole,4,Spiider 4,3 Robin Spiider Mode 3,2.100,none,0,[],0,[],0,[],[]
11,6,platforma dole,5,Spiider 5,3 Robin Spiider Mode 3,4.001,none,0,[],0,[],0,[],[]
11,6,platforma dole,6,Spiider 6,3 Robin Spiider Mode 3,4.034,none,0,[],0,[],0,[],[]
11,6,platforma dole,7,Spiider 7,3 Robin Spiider Mode 3,4.067,none,0,[],0,[],0,[],[]
11,6,platforma dole,8,Spiider 8,3 Robin Spiider Mode 3,4.100,none,0,[],0,[],0,[],[]
11,6,platforma dole,9,,,,none,0,[],0,[],0,[],[]
